date,hall_switch.value
11/27/2025 5:08:04.318000000 PM,0
11/27/2025 5:08:04.362000000 PM,0
11/27/2025 5:08:04.401000000 PM,0
11/27/2025 5:08:04.443000000 PM,0
11/27/2025 5:08:04.482000000 PM,0
11/27/2025 5:08:04.523000000 PM,0
11/27/2025 5:08:04.565000000 PM,0
11/27/2025 5:08:04.606000000 PM,0
11/27/2025 5:08:04.647000000 PM,0
11/27/2025 5:08:04.689000000 PM,0
11/27/2025 5:08:04.727000000 PM,0
11/27/2025 5:08:04.769000000 PM,0
11/27/2025 5:08:04.808000000 PM,0
11/27/2025 5:08:04.850000000 PM,0
11/27/2025 5:08:04.896000000 PM,0
11/27/2025 5:08:04.948000000 PM,0
11/27/2025 5:08:04.996000000 PM,0
11/27/2025 5:08:05.040000000 PM,0
11/27/2025 5:08:05.079000000 PM,0
11/27/2025 5:08:05.121000000 PM,0
11/27/2025 5:08:05.161000000 PM,0
11/27/2025 5:08:05.203000000 PM,0
11/27/2025 5:08:05.247000000 PM,0
11/27/2025 5:08:05.285000000 PM,0
11/27/2025 5:08:05.327000000 PM,0
11/27/2025 5:08:05.370000000 PM,0
11/27/2025 5:08:05.409000000 PM,0
11/27/2025 5:08:05.451000000 PM,0
11/27/2025 5:08:05.494000000 PM,0
11/27/2025 5:08:05.539000000 PM,0
11/27/2025 5:08:05.582000000 PM,0
11/27/2025 5:08:05.621000000 PM,0
11/27/2025 5:08:05.664000000 PM,0
11/27/2025 5:08:05.704000000 PM,0
11/27/2025 5:08:05.744000000 PM,0
11/27/2025 5:08:05.786000000 PM,0
11/27/2025 5:08:05.831000000 PM,0
11/27/2025 5:08:05.870000000 PM,0
11/27/2025 5:08:05.912000000 PM,0
11/27/2025 5:08:05.951000000 PM,0
11/27/2025 5:08:05.993000000 PM,0
11/27/2025 5:08:06.035000000 PM,0
11/27/2025 5:08:06.074000000 PM,0
11/27/2025 5:08:06.115000000 PM,0
11/27/2025 5:08:06.167000000 PM,0
11/27/2025 5:08:06.226000000 PM,0
11/27/2025 5:08:06.272000000 PM,0
11/27/2025 5:08:06.312000000 PM,0
11/27/2025 5:08:06.353000000 PM,0
11/27/2025 5:08:06.398000000 PM,0
11/27/2025 5:08:06.436000000 PM,0
11/27/2025 5:08:06.478000000 PM,0
11/27/2025 5:08:06.522000000 PM,0
11/27/2025 5:08:06.561000000 PM,0
11/27/2025 5:08:06.603000000 PM,0
11/27/2025 5:08:06.642000000 PM,0
11/27/2025 5:08:06.683000000 PM,0
11/27/2025 5:08:06.727000000 PM,0
11/27/2025 5:08:06.766000000 PM,0
11/27/2025 5:08:06.808000000 PM,0
11/27/2025 5:08:06.847000000 PM,0
11/27/2025 5:08:06.889000000 PM,0
11/27/2025 5:08:06.931000000 PM,0
11/27/2025 5:08:06.971000000 PM,0
11/27/2025 5:08:07.014000000 PM,0
11/27/2025 5:08:07.059000000 PM,0
11/27/2025 5:08:07.099000000 PM,0
11/27/2025 5:08:07.141000000 PM,0
11/27/2025 5:08:07.183000000 PM,0
11/27/2025 5:08:07.225000000 PM,0
11/27/2025 5:08:07.269000000 PM,0
11/27/2025 5:08:07.308000000 PM,0
11/27/2025 5:08:07.350000000 PM,0
11/27/2025 5:08:07.394000000 PM,0
11/27/2025 5:08:07.433000000 PM,0
11/27/2025 5:08:07.475000000 PM,0
11/27/2025 5:08:07.517000000 PM,0
11/27/2025 5:08:07.559000000 PM,0
11/27/2025 5:08:07.611000000 PM,0
11/27/2025 5:08:07.660000000 PM,0
11/27/2025 5:08:07.702000000 PM,0
11/27/2025 5:08:07.745000000 PM,0
11/27/2025 5:08:07.784000000 PM,0
11/27/2025 5:08:07.826000000 PM,0
11/27/2025 5:08:07.866000000 PM,0
11/27/2025 5:08:07.908000000 PM,0
11/27/2025 5:08:07.949000000 PM,0
11/27/2025 5:08:07.987000000 PM,0
11/27/2025 5:08:08.029000000 PM,0
11/27/2025 5:08:08.068000000 PM,0
11/27/2025 5:08:08.110000000 PM,0
11/27/2025 5:08:08.151000000 PM,0
11/27/2025 5:08:08.192000000 PM,0
11/27/2025 5:08:08.233000000 PM,0
11/27/2025 5:08:08.272000000 PM,0
11/27/2025 5:08:08.314000000 PM,0
11/27/2025 5:08:08.360000000 PM,0
11/27/2025 5:08:08.401000000 PM,0
11/27/2025 5:08:08.442000000 PM,0
11/27/2025 5:08:08.484000000 PM,0
11/27/2025 5:08:08.524000000 PM,0
11/27/2025 5:08:08.565000000 PM,0
11/27/2025 5:08:08.604000000 PM,0
11/27/2025 5:08:08.647000000 PM,0
11/27/2025 5:08:08.690000000 PM,0
11/27/2025 5:08:08.730000000 PM,0
11/27/2025 5:08:08.772000000 PM,0
11/27/2025 5:08:08.815000000 PM,0
11/27/2025 5:08:08.856000000 PM,0
11/27/2025 5:08:08.898000000 PM,0
11/27/2025 5:08:08.938000000 PM,0
11/27/2025 5:08:08.982000000 PM,0
11/27/2025 5:08:09.025000000 PM,0
11/27/2025 5:08:09.065000000 PM,0
11/27/2025 5:08:09.108000000 PM,0
11/27/2025 5:08:09.150000000 PM,0
11/27/2025 5:08:09.192000000 PM,0
11/27/2025 5:08:09.234000000 PM,0
11/27/2025 5:08:09.274000000 PM,0
11/27/2025 5:08:09.317000000 PM,0
11/27/2025 5:08:09.359000000 PM,0
11/27/2025 5:08:09.399000000 PM,0
11/27/2025 5:08:09.443000000 PM,0
11/27/2025 5:08:09.485000000 PM,0
11/27/2025 5:08:09.525000000 PM,0
11/27/2025 5:08:09.566000000 PM,0
11/27/2025 5:08:09.605000000 PM,0
11/27/2025 5:08:09.649000000 PM,0
11/27/2025 5:08:09.691000000 PM,0
11/27/2025 5:08:09.730000000 PM,0
11/27/2025 5:08:09.774000000 PM,0
11/27/2025 5:08:09.816000000 PM,0
11/27/2025 5:08:09.857000000 PM,0
11/27/2025 5:08:09.904000000 PM,0
11/27/2025 5:08:09.943000000 PM,0
11/27/2025 5:08:09.992000000 PM,0
11/27/2025 5:08:10.049000000 PM,0
11/27/2025 5:08:10.099000000 PM,0
11/27/2025 5:08:10.140000000 PM,0
11/27/2025 5:08:10.181000000 PM,0
11/27/2025 5:08:10.220000000 PM,0
11/27/2025 5:08:10.262000000 PM,0
11/27/2025 5:08:10.303000000 PM,0
11/27/2025 5:08:10.344000000 PM,0
11/27/2025 5:08:10.386000000 PM,0
11/27/2025 5:08:10.425000000 PM,0
11/27/2025 5:08:10.466000000 PM,0
11/27/2025 5:08:10.512000000 PM,0
11/27/2025 5:08:10.551000000 PM,0
11/27/2025 5:08:10.593000000 PM,0
11/27/2025 5:08:10.632000000 PM,0
11/27/2025 5:08:10.674000000 PM,0
11/27/2025 5:08:10.716000000 PM,0
11/27/2025 5:08:10.758000000 PM,0
11/27/2025 5:08:10.800000000 PM,0
11/27/2025 5:08:10.841000000 PM,0
11/27/2025 5:08:10.881000000 PM,0
11/27/2025 5:08:10.923000000 PM,0
11/27/2025 5:08:10.962000000 PM,0
11/27/2025 5:08:11.007000000 PM,0
11/27/2025 5:08:11.049000000 PM,0
11/27/2025 5:08:11.089000000 PM,0
11/27/2025 5:08:11.132000000 PM,0
11/27/2025 5:08:11.174000000 PM,0
11/27/2025 5:08:11.215000000 PM,0
11/27/2025 5:08:11.258000000 PM,0
11/27/2025 5:08:11.296000000 PM,0
11/27/2025 5:08:11.339000000 PM,0
11/27/2025 5:08:11.381000000 PM,0
11/27/2025 5:08:11.420000000 PM,0
11/27/2025 5:08:11.465000000 PM,0
11/27/2025 5:08:11.506000000 PM,0
11/27/2025 5:08:11.546000000 PM,0
11/27/2025 5:08:11.588000000 PM,0
11/27/2025 5:08:11.628000000 PM,0
11/27/2025 5:08:11.671000000 PM,0
11/27/2025 5:08:11.713000000 PM,0
11/27/2025 5:08:11.752000000 PM,0
11/27/2025 5:08:11.797000000 PM,0
11/27/2025 5:08:11.840000000 PM,0
11/27/2025 5:08:11.881000000 PM,0
11/27/2025 5:08:11.924000000 PM,0
11/27/2025 5:08:11.962000000 PM,0
11/27/2025 5:08:12.004000000 PM,0
11/27/2025 5:08:12.045000000 PM,0
11/27/2025 5:08:12.084000000 PM,0
11/27/2025 5:08:12.126000000 PM,0
11/27/2025 5:08:12.168000000 PM,0
11/27/2025 5:08:12.207000000 PM,0
11/27/2025 5:08:12.250000000 PM,0
11/27/2025 5:08:12.288000000 PM,0
11/27/2025 5:08:12.332000000 PM,0
11/27/2025 5:08:12.374000000 PM,0
11/27/2025 5:08:12.412000000 PM,0
11/27/2025 5:08:12.454000000 PM,0
11/27/2025 5:08:12.496000000 PM,0
11/27/2025 5:08:12.535000000 PM,0
11/27/2025 5:08:12.578000000 PM,0
11/27/2025 5:08:12.624000000 PM,0
11/27/2025 5:08:12.662000000 PM,0
11/27/2025 5:08:12.703000000 PM,0
11/27/2025 5:08:12.741000000 PM,0
11/27/2025 5:08:12.782000000 PM,0
11/27/2025 5:08:12.824000000 PM,0
11/27/2025 5:08:12.862000000 PM,0
11/27/2025 5:08:12.903000000 PM,0
11/27/2025 5:08:12.944000000 PM,0
11/27/2025 5:08:12.982000000 PM,0
11/27/2025 5:08:13.024000000 PM,0
11/27/2025 5:08:13.062000000 PM,0
11/27/2025 5:08:13.103000000 PM,0
11/27/2025 5:08:13.147000000 PM,0
11/27/2025 5:08:13.185000000 PM,0
11/27/2025 5:08:13.227000000 PM,0
11/27/2025 5:08:13.269000000 PM,0
11/27/2025 5:08:13.307000000 PM,0
11/27/2025 5:08:13.350000000 PM,0
11/27/2025 5:08:13.388000000 PM,0
11/27/2025 5:08:13.431000000 PM,0
11/27/2025 5:08:13.472000000 PM,0
11/27/2025 5:08:13.510000000 PM,0
11/27/2025 5:08:13.551000000 PM,0
11/27/2025 5:08:13.590000000 PM,0
11/27/2025 5:08:13.632000000 PM,0
11/27/2025 5:08:13.674000000 PM,0
11/27/2025 5:08:13.714000000 PM,0
11/27/2025 5:08:13.755000000 PM,0
11/27/2025 5:08:13.798000000 PM,0
11/27/2025 5:08:13.836000000 PM,0
11/27/2025 5:08:13.877000000 PM,0
11/27/2025 5:08:13.915000000 PM,0
11/27/2025 5:08:13.956000000 PM,0
11/27/2025 5:08:13.996000000 PM,0
11/27/2025 5:08:14.036000000 PM,0
11/27/2025 5:08:14.077000000 PM,0
11/27/2025 5:08:14.118000000 PM,0
11/27/2025 5:08:14.158000000 PM,0
11/27/2025 5:08:14.199000000 PM,0
11/27/2025 5:08:14.244000000 PM,0
11/27/2025 5:08:14.285000000 PM,0
11/27/2025 5:08:14.327000000 PM,0
11/27/2025 5:08:14.367000000 PM,0
11/27/2025 5:08:14.408000000 PM,0
11/27/2025 5:08:14.451000000 PM,0
11/27/2025 5:08:14.490000000 PM,0
11/27/2025 5:08:14.532000000 PM,0
11/27/2025 5:08:14.573000000 PM,0
11/27/2025 5:08:14.613000000 PM,0
11/27/2025 5:08:14.655000000 PM,0
11/27/2025 5:08:14.695000000 PM,0
11/27/2025 5:08:14.740000000 PM,0
11/27/2025 5:08:14.781000000 PM,0
11/27/2025 5:08:14.821000000 PM,0
11/27/2025 5:08:14.862000000 PM,0
11/27/2025 5:08:14.901000000 PM,0
11/27/2025 5:08:14.944000000 PM,0
11/27/2025 5:08:14.985000000 PM,0
11/27/2025 5:08:15.024000000 PM,0
11/27/2025 5:08:15.066000000 PM,0
11/27/2025 5:08:15.117000000 PM,0
11/27/2025 5:08:15.173000000 PM,0
11/27/2025 5:08:15.217000000 PM,0
11/27/2025 5:08:15.256000000 PM,0
11/27/2025 5:08:15.300000000 PM,0
11/27/2025 5:08:15.341000000 PM,0
11/27/2025 5:08:15.380000000 PM,0
11/27/2025 5:08:15.422000000 PM,0
11/27/2025 5:08:15.463000000 PM,0
11/27/2025 5:08:15.502000000 PM,0
11/27/2025 5:08:15.542000000 PM,0
11/27/2025 5:08:15.581000000 PM,0
11/27/2025 5:08:15.625000000 PM,0
11/27/2025 5:08:15.666000000 PM,0
11/27/2025 5:08:15.705000000 PM,0
11/27/2025 5:08:15.747000000 PM,0
11/27/2025 5:08:15.789000000 PM,0
11/27/2025 5:08:15.828000000 PM,0
11/27/2025 5:08:15.870000000 PM,0
11/27/2025 5:08:15.909000000 PM,0
11/27/2025 5:08:15.951000000 PM,0
11/27/2025 5:08:15.993000000 PM,0
11/27/2025 5:08:16.032000000 PM,0
11/27/2025 5:08:16.073000000 PM,0
11/27/2025 5:08:16.112000000 PM,0
11/27/2025 5:08:16.154000000 PM,0
11/27/2025 5:08:16.196000000 PM,0
11/27/2025 5:08:16.235000000 PM,0
11/27/2025 5:08:16.278000000 PM,0
11/27/2025 5:08:16.320000000 PM,0
11/27/2025 5:08:16.359000000 PM,0
11/27/2025 5:08:16.401000000 PM,0
11/27/2025 5:08:16.439000000 PM,0
11/27/2025 5:08:16.480000000 PM,0
11/27/2025 5:08:16.523000000 PM,0
11/27/2025 5:08:16.561000000 PM,0
11/27/2025 5:08:16.602000000 PM,0
11/27/2025 5:08:16.644000000 PM,0
11/27/2025 5:08:16.683000000 PM,0
11/27/2025 5:08:16.726000000 PM,0
11/27/2025 5:08:16.764000000 PM,0
11/27/2025 5:08:16.805000000 PM,0
11/27/2025 5:08:16.854000000 PM,0
11/27/2025 5:08:16.893000000 PM,0
11/27/2025 5:08:16.935000000 PM,0
11/27/2025 5:08:16.978000000 PM,0
11/27/2025 5:08:17.016000000 PM,0
11/27/2025 5:08:17.060000000 PM,0
11/27/2025 5:08:17.100000000 PM,0
11/27/2025 5:08:17.142000000 PM,0
11/27/2025 5:08:17.183000000 PM,0
11/27/2025 5:08:17.222000000 PM,0
11/27/2025 5:08:17.264000000 PM,0
11/27/2025 5:08:17.307000000 PM,0
11/27/2025 5:08:17.346000000 PM,0
11/27/2025 5:08:17.387000000 PM,0
11/27/2025 5:08:17.428000000 PM,0
11/27/2025 5:08:17.470000000 PM,0
11/27/2025 5:08:17.513000000 PM,0
11/27/2025 5:08:17.551000000 PM,0
11/27/2025 5:08:17.592000000 PM,0
11/27/2025 5:08:17.635000000 PM,0
11/27/2025 5:08:17.674000000 PM,0
11/27/2025 5:08:17.715000000 PM,0
11/27/2025 5:08:17.756000000 PM,0
11/27/2025 5:08:17.797000000 PM,0
11/27/2025 5:08:17.838000000 PM,0
11/27/2025 5:08:17.879000000 PM,0
11/27/2025 5:08:17.920000000 PM,0
11/27/2025 5:08:17.965000000 PM,0
11/27/2025 5:08:18.004000000 PM,0
11/27/2025 5:08:18.045000000 PM,0
11/27/2025 5:08:18.086000000 PM,0
11/27/2025 5:08:18.127000000 PM,0
11/27/2025 5:08:18.168000000 PM,0
11/27/2025 5:08:18.209000000 PM,0
11/27/2025 5:08:18.251000000 PM,0
11/27/2025 5:08:18.292000000 PM,0
11/27/2025 5:08:18.331000000 PM,0
11/27/2025 5:08:18.373000000 PM,0
11/27/2025 5:08:18.412000000 PM,0
11/27/2025 5:08:18.454000000 PM,0
11/27/2025 5:08:18.495000000 PM,0
11/27/2025 5:08:18.539000000 PM,0
11/27/2025 5:08:18.581000000 PM,0
11/27/2025 5:08:18.619000000 PM,0
11/27/2025 5:08:18.662000000 PM,0
11/27/2025 5:08:18.705000000 PM,0
11/27/2025 5:08:18.745000000 PM,0
11/27/2025 5:08:18.787000000 PM,0
11/27/2025 5:08:18.828000000 PM,0
11/27/2025 5:08:18.868000000 PM,0
11/27/2025 5:08:18.910000000 PM,0
11/27/2025 5:08:18.949000000 PM,0
11/27/2025 5:08:18.996000000 PM,0
11/27/2025 5:08:19.038000000 PM,0
11/27/2025 5:08:19.079000000 PM,0
11/27/2025 5:08:19.120000000 PM,0
11/27/2025 5:08:19.162000000 PM,0
11/27/2025 5:08:19.203000000 PM,0
11/27/2025 5:08:19.245000000 PM,0
11/27/2025 5:08:19.283000000 PM,0
11/27/2025 5:08:19.326000000 PM,0
11/27/2025 5:08:19.368000000 PM,0
11/27/2025 5:08:19.407000000 PM,0
11/27/2025 5:08:19.453000000 PM,0
11/27/2025 5:08:19.494000000 PM,0
11/27/2025 5:08:19.535000000 PM,0
11/27/2025 5:08:19.577000000 PM,0
11/27/2025 5:08:19.619000000 PM,0
11/27/2025 5:08:19.658000000 PM,0
11/27/2025 5:08:19.699000000 PM,0
11/27/2025 5:08:19.737000000 PM,0
11/27/2025 5:08:19.779000000 PM,0
11/27/2025 5:08:19.821000000 PM,0
11/27/2025 5:08:19.860000000 PM,0
11/27/2025 5:08:19.903000000 PM,0
11/27/2025 5:08:19.945000000 PM,0
11/27/2025 5:08:19.985000000 PM,0
11/27/2025 5:08:20.027000000 PM,0
11/27/2025 5:08:20.066000000 PM,0
11/27/2025 5:08:20.109000000 PM,0
11/27/2025 5:08:20.150000000 PM,0
11/27/2025 5:08:20.192000000 PM,0
11/27/2025 5:08:20.252000000 PM,0
11/27/2025 5:08:20.303000000 PM,0
11/27/2025 5:08:20.346000000 PM,0
11/27/2025 5:08:20.388000000 PM,0
11/27/2025 5:08:20.429000000 PM,0
11/27/2025 5:08:20.472000000 PM,0
11/27/2025 5:08:20.514000000 PM,0
11/27/2025 5:08:20.554000000 PM,0
11/27/2025 5:08:20.598000000 PM,0
11/27/2025 5:08:20.641000000 PM,0
11/27/2025 5:08:20.681000000 PM,0
11/27/2025 5:08:20.723000000 PM,0
11/27/2025 5:08:20.761000000 PM,0
11/27/2025 5:08:20.804000000 PM,0
11/27/2025 5:08:20.845000000 PM,0
11/27/2025 5:08:20.889000000 PM,0
11/27/2025 5:08:20.931000000 PM,0
11/27/2025 5:08:20.969000000 PM,0
11/27/2025 5:08:21.012000000 PM,0
11/27/2025 5:08:21.054000000 PM,0
11/27/2025 5:08:21.092000000 PM,0
11/27/2025 5:08:21.141000000 PM,0
11/27/2025 5:08:21.183000000 PM,0
11/27/2025 5:08:21.223000000 PM,0
11/27/2025 5:08:21.265000000 PM,0
11/27/2025 5:08:21.305000000 PM,0
11/27/2025 5:08:21.351000000 PM,0
11/27/2025 5:08:21.392000000 PM,0
11/27/2025 5:08:21.431000000 PM,0
11/27/2025 5:08:21.475000000 PM,0
11/27/2025 5:08:21.517000000 PM,0
11/27/2025 5:08:21.561000000 PM,0
11/27/2025 5:08:21.603000000 PM,0
11/27/2025 5:08:21.643000000 PM,0
11/27/2025 5:08:21.686000000 PM,0
11/27/2025 5:08:21.728000000 PM,0
11/27/2025 5:08:21.767000000 PM,0
11/27/2025 5:08:21.810000000 PM,0
11/27/2025 5:08:21.853000000 PM,0
11/27/2025 5:08:21.892000000 PM,0
11/27/2025 5:08:21.936000000 PM,0
11/27/2025 5:08:21.975000000 PM,0
11/27/2025 5:08:22.019000000 PM,0
11/27/2025 5:08:22.061000000 PM,0
11/27/2025 5:08:22.099000000 PM,0
11/27/2025 5:08:22.143000000 PM,0
