date,az_vibration_ms2.value
11/27/2025 5:07:58.588000000 PM,-1.0821791503906248
11/27/2025 5:07:58.633000000 PM,-1.0534487304687499
11/27/2025 5:07:58.675000000 PM,-1.120486376953125
11/27/2025 5:07:58.716000000 PM,-1.0342951171875
11/27/2025 5:07:58.758000000 PM,-1.13006318359375
11/27/2025 5:07:58.797000000 PM,-1.0630255371093749
11/27/2025 5:07:58.840000000 PM,-1.0342951171875
11/27/2025 5:07:58.882000000 PM,-1.16837041015625
11/27/2025 5:07:58.923000000 PM,-1.0821791503906248
11/27/2025 5:07:58.967000000 PM,-1.0534487304687499
11/27/2025 5:07:59.009000000 PM,-1.0821791503906248
11/27/2025 5:07:59.048000000 PM,-1.01514150390625
11/27/2025 5:07:59.091000000 PM,-1.149216796875
11/27/2025 5:07:59.130000000 PM,-0.9959878906249999
11/27/2025 5:07:59.174000000 PM,-1.0917559570312498
11/27/2025 5:07:59.216000000 PM,-1.13006318359375
11/27/2025 5:07:59.255000000 PM,-0.9864110839843749
11/27/2025 5:07:59.299000000 PM,-1.0342951171875
11/27/2025 5:07:59.342000000 PM,-1.0534487304687499
11/27/2025 5:07:59.380000000 PM,-1.1109095703125
11/27/2025 5:07:59.424000000 PM,-1.0821791503906248
11/27/2025 5:07:59.462000000 PM,-1.0821791503906248
11/27/2025 5:07:59.504000000 PM,-1.1013327636718748
11/27/2025 5:07:59.548000000 PM,-1.120486376953125
11/27/2025 5:07:59.587000000 PM,-1.0726023437499999
11/27/2025 5:07:59.632000000 PM,-1.0438719238281249
11/27/2025 5:07:59.674000000 PM,-1.0821791503906248
11/27/2025 5:07:59.712000000 PM,-1.16837041015625
11/27/2025 5:07:59.759000000 PM,-1.1109095703125
11/27/2025 5:07:59.809000000 PM,-1.0438719238281249
11/27/2025 5:07:59.867000000 PM,-1.139639990234375
11/27/2025 5:07:59.911000000 PM,-1.0534487304687499
11/27/2025 5:07:59.951000000 PM,-1.139639990234375
11/27/2025 5:07:59.994000000 PM,-1.120486376953125
11/27/2025 5:08:00.036000000 PM,-1.0342951171875
11/27/2025 5:08:00.077000000 PM,-1.139639990234375
11/27/2025 5:08:00.119000000 PM,-1.1013327636718748
11/27/2025 5:08:00.158000000 PM,-1.01514150390625
11/27/2025 5:08:00.201000000 PM,-1.139639990234375
11/27/2025 5:08:00.243000000 PM,-1.158793603515625
11/27/2025 5:08:00.283000000 PM,-0.928950244140625
11/27/2025 5:08:00.324000000 PM,-1.13006318359375
11/27/2025 5:08:00.366000000 PM,-1.1109095703125
11/27/2025 5:08:00.404000000 PM,-1.0630255371093749
11/27/2025 5:08:00.447000000 PM,-1.235408056640625
11/27/2025 5:08:00.486000000 PM,-1.139639990234375
11/27/2025 5:08:00.530000000 PM,-1.1109095703125
11/27/2025 5:08:00.572000000 PM,-1.13006318359375
11/27/2025 5:08:00.612000000 PM,-1.139639990234375
11/27/2025 5:08:00.656000000 PM,-1.005564697265625
11/27/2025 5:08:00.698000000 PM,-1.149216796875
11/27/2025 5:08:00.737000000 PM,-1.2832920898437499
11/27/2025 5:08:00.780000000 PM,-1.0438719238281249
11/27/2025 5:08:00.819000000 PM,-1.20667763671875
11/27/2025 5:08:00.862000000 PM,-1.1875240234375
11/27/2025 5:08:00.904000000 PM,-0.9193734375
11/27/2025 5:08:00.943000000 PM,-1.20667763671875
11/27/2025 5:08:00.987000000 PM,-1.139639990234375
11/27/2025 5:08:01.031000000 PM,-0.9576806640625
11/27/2025 5:08:01.071000000 PM,-0.8714894042968749
11/27/2025 5:08:01.114000000 PM,-0.852335791015625
11/27/2025 5:08:01.158000000 PM,-1.426944189453125
11/27/2025 5:08:01.201000000 PM,-1.0726023437499999
11/27/2025 5:08:01.243000000 PM,-1.0726023437499999
11/27/2025 5:08:01.282000000 PM,-0.8810662109374999
11/27/2025 5:08:01.324000000 PM,-0.7661445312499999
11/27/2025 5:08:01.363000000 PM,-1.426944189453125
11/27/2025 5:08:01.406000000 PM,-1.120486376953125
11/27/2025 5:08:01.449000000 PM,-0.8714894042968749
11/27/2025 5:08:01.488000000 PM,-1.1013327636718748
11/27/2025 5:08:01.532000000 PM,-1.120486376953125
11/27/2025 5:08:01.574000000 PM,-1.16837041015625
11/27/2025 5:08:01.612000000 PM,-1.120486376953125
11/27/2025 5:08:01.657000000 PM,-1.0438719238281249
11/27/2025 5:08:01.697000000 PM,-1.177947216796875
11/27/2025 5:08:01.738000000 PM,-1.0821791503906248
11/27/2025 5:08:01.782000000 PM,-1.139639990234375
11/27/2025 5:08:01.820000000 PM,-1.158793603515625
11/27/2025 5:08:01.862000000 PM,-1.0342951171875
11/27/2025 5:08:01.902000000 PM,-1.0726023437499999
11/27/2025 5:08:01.948000000 PM,-1.1875240234375
11/27/2025 5:08:01.991000000 PM,-1.0534487304687499
11/27/2025 5:08:02.030000000 PM,-1.0726023437499999
11/27/2025 5:08:02.072000000 PM,-1.0630255371093749
11/27/2025 5:08:02.117000000 PM,-1.1013327636718748
11/27/2025 5:08:02.155000000 PM,-1.0438719238281249
11/27/2025 5:08:02.197000000 PM,-1.120486376953125
11/27/2025 5:08:02.239000000 PM,-0.97683427734375
11/27/2025 5:08:02.280000000 PM,-1.0630255371093749
11/27/2025 5:08:02.324000000 PM,-1.120486376953125
11/27/2025 5:08:02.362000000 PM,-1.139639990234375
11/27/2025 5:08:02.404000000 PM,-0.967257470703125
11/27/2025 5:08:02.448000000 PM,-1.0438719238281249
11/27/2025 5:08:02.487000000 PM,-1.139639990234375
11/27/2025 5:08:02.528000000 PM,-0.9864110839843749
11/27/2025 5:08:02.573000000 PM,-1.22583125
11/27/2025 5:08:02.611000000 PM,-0.97683427734375
11/27/2025 5:08:02.652000000 PM,-1.0534487304687499
11/27/2025 5:08:02.695000000 PM,-1.158793603515625
11/27/2025 5:08:02.734000000 PM,-1.1875240234375
11/27/2025 5:08:02.779000000 PM,-1.0342951171875
11/27/2025 5:08:02.818000000 PM,-1.0726023437499999
11/27/2025 5:08:02.859000000 PM,-1.01514150390625
11/27/2025 5:08:02.903000000 PM,-1.158793603515625
11/27/2025 5:08:02.942000000 PM,-1.0342951171875
11/27/2025 5:08:02.983000000 PM,-1.0630255371093749
11/27/2025 5:08:03.028000000 PM,-1.0438719238281249
11/27/2025 5:08:03.067000000 PM,-1.139639990234375
11/27/2025 5:08:03.110000000 PM,-1.120486376953125
11/27/2025 5:08:03.149000000 PM,-1.0342951171875
11/27/2025 5:08:03.190000000 PM,-1.120486376953125
11/27/2025 5:08:03.235000000 PM,-1.0534487304687499
11/27/2025 5:08:03.275000000 PM,-1.0726023437499999
11/27/2025 5:08:03.316000000 PM,-0.9959878906249999
11/27/2025 5:08:03.359000000 PM,-1.197100830078125
11/27/2025 5:08:03.397000000 PM,-0.948103857421875
11/27/2025 5:08:03.439000000 PM,-1.158793603515625
11/27/2025 5:08:03.478000000 PM,-1.024718310546875
11/27/2025 5:08:03.519000000 PM,-1.0438719238281249
11/27/2025 5:08:03.561000000 PM,-1.13006318359375
11/27/2025 5:08:03.600000000 PM,-1.0726023437499999
11/27/2025 5:08:03.642000000 PM,-1.01514150390625
11/27/2025 5:08:03.687000000 PM,-1.0917559570312498
11/27/2025 5:08:03.726000000 PM,-1.0917559570312498
11/27/2025 5:08:03.768000000 PM,-1.005564697265625
11/27/2025 5:08:03.807000000 PM,-1.0534487304687499
11/27/2025 5:08:03.849000000 PM,-1.1013327636718748
11/27/2025 5:08:03.891000000 PM,-0.948103857421875
11/27/2025 5:08:03.932000000 PM,-1.0534487304687499
11/27/2025 5:08:03.973000000 PM,-1.005564697265625
11/27/2025 5:08:04.021000000 PM,-1.0917559570312498
11/27/2025 5:08:04.059000000 PM,-1.120486376953125
11/27/2025 5:08:04.100000000 PM,-1.0534487304687499
11/27/2025 5:08:04.139000000 PM,-1.13006318359375
11/27/2025 5:08:04.180000000 PM,-1.1875240234375
11/27/2025 5:08:04.221000000 PM,-0.948103857421875
11/27/2025 5:08:04.269000000 PM,-1.0342951171875
11/27/2025 5:08:04.313000000 PM,-1.1013327636718748
11/27/2025 5:08:04.356000000 PM,-1.0438719238281249
11/27/2025 5:08:04.395000000 PM,-1.0534487304687499
11/27/2025 5:08:04.437000000 PM,-1.0821791503906248
11/27/2025 5:08:04.477000000 PM,-0.967257470703125
11/27/2025 5:08:04.518000000 PM,-1.13006318359375
11/27/2025 5:08:04.560000000 PM,-1.177947216796875
11/27/2025 5:08:04.600000000 PM,-1.0821791503906248
11/27/2025 5:08:04.642000000 PM,-1.0917559570312498
11/27/2025 5:08:04.680000000 PM,-1.01514150390625
11/27/2025 5:08:04.722000000 PM,-1.0821791503906248
11/27/2025 5:08:04.763000000 PM,-1.0917559570312498
11/27/2025 5:08:04.803000000 PM,-1.149216796875
11/27/2025 5:08:04.844000000 PM,-0.8906430175781249
11/27/2025 5:08:04.888000000 PM,-1.139639990234375
11/27/2025 5:08:04.941000000 PM,-1.005564697265625
11/27/2025 5:08:04.991000000 PM,-1.120486376953125
11/27/2025 5:08:05.035000000 PM,-1.13006318359375
11/27/2025 5:08:05.074000000 PM,-1.024718310546875
11/27/2025 5:08:05.116000000 PM,-1.149216796875
11/27/2025 5:08:05.156000000 PM,-1.005564697265625
11/27/2025 5:08:05.197000000 PM,-1.120486376953125
11/27/2025 5:08:05.240000000 PM,-1.139639990234375
11/27/2025 5:08:05.280000000 PM,-1.0726023437499999
11/27/2025 5:08:05.321000000 PM,-1.0438719238281249
11/27/2025 5:08:05.365000000 PM,-1.13006318359375
11/27/2025 5:08:05.404000000 PM,-0.97683427734375
11/27/2025 5:08:05.445000000 PM,-1.0821791503906248
11/27/2025 5:08:05.486000000 PM,-1.0821791503906248
11/27/2025 5:08:05.533000000 PM,-1.1013327636718748
11/27/2025 5:08:05.576000000 PM,-1.0821791503906248
11/27/2025 5:08:05.616000000 PM,-1.1109095703125
11/27/2025 5:08:05.658000000 PM,-1.024718310546875
11/27/2025 5:08:05.699000000 PM,-1.0726023437499999
11/27/2025 5:08:05.738000000 PM,-1.0917559570312498
11/27/2025 5:08:05.781000000 PM,-0.9864110839843749
11/27/2025 5:08:05.823000000 PM,-1.139639990234375
11/27/2025 5:08:05.865000000 PM,-1.005564697265625
11/27/2025 5:08:05.906000000 PM,-1.024718310546875
11/27/2025 5:08:05.946000000 PM,-1.13006318359375
11/27/2025 5:08:05.988000000 PM,-1.0726023437499999
11/27/2025 5:08:06.030000000 PM,-1.158793603515625
11/27/2025 5:08:06.069000000 PM,-1.0630255371093749
11/27/2025 5:08:06.110000000 PM,-0.93852705078125
11/27/2025 5:08:06.150000000 PM,-1.13006318359375
11/27/2025 5:08:06.220000000 PM,-1.0726023437499999
11/27/2025 5:08:06.267000000 PM,-1.0630255371093749
11/27/2025 5:08:06.306000000 PM,-1.0630255371093749
11/27/2025 5:08:06.348000000 PM,-1.0726023437499999
11/27/2025 5:08:06.392000000 PM,-1.13006318359375
11/27/2025 5:08:06.431000000 PM,-1.0534487304687499
11/27/2025 5:08:06.472000000 PM,-0.967257470703125
11/27/2025 5:08:06.513000000 PM,-1.0917559570312498
11/27/2025 5:08:06.555000000 PM,-1.0726023437499999
11/27/2025 5:08:06.598000000 PM,-1.0630255371093749
11/27/2025 5:08:06.637000000 PM,-1.0726023437499999
11/27/2025 5:08:06.678000000 PM,-1.1013327636718748
11/27/2025 5:08:06.722000000 PM,-1.1013327636718748
11/27/2025 5:08:06.761000000 PM,-1.0726023437499999
11/27/2025 5:08:06.802000000 PM,-1.0917559570312498
11/27/2025 5:08:06.842000000 PM,-1.0630255371093749
11/27/2025 5:08:06.884000000 PM,-1.0342951171875
11/27/2025 5:08:06.925000000 PM,-1.13006318359375
11/27/2025 5:08:06.966000000 PM,-1.0438719238281249
11/27/2025 5:08:07.008000000 PM,-1.024718310546875
11/27/2025 5:08:07.051000000 PM,-1.1013327636718748
11/27/2025 5:08:07.093000000 PM,-1.024718310546875
11/27/2025 5:08:07.136000000 PM,-1.0726023437499999
11/27/2025 5:08:07.177000000 PM,-1.0534487304687499
11/27/2025 5:08:07.219000000 PM,-1.0438719238281249
11/27/2025 5:08:07.261000000 PM,-1.0342951171875
11/27/2025 5:08:07.302000000 PM,-1.0726023437499999
11/27/2025 5:08:07.345000000 PM,-1.005564697265625
11/27/2025 5:08:07.385000000 PM,-1.0534487304687499
11/27/2025 5:08:07.427000000 PM,-1.0821791503906248
11/27/2025 5:08:07.470000000 PM,-1.0630255371093749
11/27/2025 5:08:07.512000000 PM,-1.13006318359375
11/27/2025 5:08:07.554000000 PM,-1.01514150390625
11/27/2025 5:08:07.600000000 PM,-1.0726023437499999
11/27/2025 5:08:07.655000000 PM,-1.0438719238281249
11/27/2025 5:08:07.697000000 PM,-1.0438719238281249
11/27/2025 5:08:07.737000000 PM,-1.1875240234375
11/27/2025 5:08:07.779000000 PM,-1.0534487304687499
11/27/2025 5:08:07.820000000 PM,-1.01514150390625
11/27/2025 5:08:07.861000000 PM,-1.0630255371093749
11/27/2025 5:08:07.903000000 PM,-1.0917559570312498
11/27/2025 5:08:07.942000000 PM,-1.0726023437499999
11/27/2025 5:08:07.982000000 PM,-1.0917559570312498
11/27/2025 5:08:08.023000000 PM,-1.0821791503906248
11/27/2025 5:08:08.062000000 PM,-0.9864110839843749
11/27/2025 5:08:08.104000000 PM,-1.0821791503906248
11/27/2025 5:08:08.146000000 PM,-1.0917559570312498
11/27/2025 5:08:08.187000000 PM,-1.0630255371093749
11/27/2025 5:08:08.228000000 PM,-1.0917559570312498
11/27/2025 5:08:08.266000000 PM,-1.0821791503906248
11/27/2025 5:08:08.308000000 PM,-1.024718310546875
11/27/2025 5:08:08.355000000 PM,-1.0630255371093749
11/27/2025 5:08:08.395000000 PM,-1.16837041015625
11/27/2025 5:08:08.437000000 PM,-1.005564697265625
11/27/2025 5:08:08.478000000 PM,-1.024718310546875
11/27/2025 5:08:08.519000000 PM,-1.1013327636718748
11/27/2025 5:08:08.560000000 PM,-1.0438719238281249
11/27/2025 5:08:08.598000000 PM,-1.0821791503906248
11/27/2025 5:08:08.642000000 PM,-1.120486376953125
11/27/2025 5:08:08.684000000 PM,-0.967257470703125
11/27/2025 5:08:08.724000000 PM,-1.1109095703125
11/27/2025 5:08:08.767000000 PM,-1.0726023437499999
11/27/2025 5:08:08.809000000 PM,-1.005564697265625
11/27/2025 5:08:08.851000000 PM,-1.16837041015625
11/27/2025 5:08:08.893000000 PM,-1.024718310546875
11/27/2025 5:08:08.932000000 PM,-1.0342951171875
11/27/2025 5:08:08.977000000 PM,-1.139639990234375
11/27/2025 5:08:09.020000000 PM,-1.13006318359375
11/27/2025 5:08:09.059000000 PM,-1.0342951171875
11/27/2025 5:08:09.102000000 PM,-1.0726023437499999
11/27/2025 5:08:09.145000000 PM,-1.1013327636718748
11/27/2025 5:08:09.187000000 PM,-1.1109095703125
11/27/2025 5:08:09.228000000 PM,-1.158793603515625
11/27/2025 5:08:09.268000000 PM,-1.0534487304687499
11/27/2025 5:08:09.311000000 PM,-1.0342951171875
11/27/2025 5:08:09.354000000 PM,-1.16837041015625
11/27/2025 5:08:09.394000000 PM,-1.0438719238281249
11/27/2025 5:08:09.438000000 PM,-1.024718310546875
11/27/2025 5:08:09.477000000 PM,-1.0630255371093749
11/27/2025 5:08:09.519000000 PM,-1.0917559570312498
11/27/2025 5:08:09.561000000 PM,-1.0630255371093749
11/27/2025 5:08:09.600000000 PM,-1.0534487304687499
11/27/2025 5:08:09.644000000 PM,-1.01514150390625
11/27/2025 5:08:09.686000000 PM,-1.20667763671875
11/27/2025 5:08:09.724000000 PM,-1.2928688964843749
11/27/2025 5:08:09.768000000 PM,-1.0534487304687499
11/27/2025 5:08:09.807000000 PM,-1.0438719238281249
11/27/2025 5:08:09.849000000 PM,-1.0342951171875
11/27/2025 5:08:09.894000000 PM,-1.0917559570312498
11/27/2025 5:08:09.938000000 PM,-1.0534487304687499
11/27/2025 5:08:09.984000000 PM,-1.120486376953125
11/27/2025 5:08:10.042000000 PM,-1.0821791503906248
11/27/2025 5:08:10.094000000 PM,-1.0917559570312498
11/27/2025 5:08:10.134000000 PM,-1.0726023437499999
11/27/2025 5:08:10.172000000 PM,-1.0438719238281249
11/27/2025 5:08:10.215000000 PM,-1.0917559570312498
11/27/2025 5:08:10.257000000 PM,-1.139639990234375
11/27/2025 5:08:10.295000000 PM,-1.0917559570312498
11/27/2025 5:08:10.339000000 PM,-1.0534487304687499
11/27/2025 5:08:10.380000000 PM,-1.1013327636718748
11/27/2025 5:08:10.419000000 PM,-1.0821791503906248
11/27/2025 5:08:10.461000000 PM,-1.120486376953125
11/27/2025 5:08:10.499000000 PM,-1.0726023437499999
11/27/2025 5:08:10.545000000 PM,-1.0342951171875
11/27/2025 5:08:10.587000000 PM,-1.0438719238281249
11/27/2025 5:08:10.627000000 PM,-1.120486376953125
11/27/2025 5:08:10.669000000 PM,-1.0726023437499999
11/27/2025 5:08:10.710000000 PM,-1.0630255371093749
11/27/2025 5:08:10.749000000 PM,-1.0630255371093749
11/27/2025 5:08:10.794000000 PM,-1.0630255371093749
11/27/2025 5:08:10.833000000 PM,-1.1109095703125
11/27/2025 5:08:10.875000000 PM,-1.0534487304687499
11/27/2025 5:08:10.917000000 PM,-1.0630255371093749
11/27/2025 5:08:10.957000000 PM,-1.1013327636718748
11/27/2025 5:08:11.002000000 PM,-1.1109095703125
11/27/2025 5:08:11.043000000 PM,-0.9959878906249999
11/27/2025 5:08:11.082000000 PM,-1.0821791503906248
11/27/2025 5:08:11.127000000 PM,-1.0821791503906248
11/27/2025 5:08:11.166000000 PM,-1.0534487304687499
11/27/2025 5:08:11.209000000 PM,-1.1013327636718748
11/27/2025 5:08:11.252000000 PM,-0.9959878906249999
11/27/2025 5:08:11.291000000 PM,-1.0630255371093749
11/27/2025 5:08:11.334000000 PM,-1.0438719238281249
11/27/2025 5:08:11.376000000 PM,-1.0726023437499999
11/27/2025 5:08:11.415000000 PM,-1.0917559570312498
11/27/2025 5:08:11.459000000 PM,-1.13006318359375
11/27/2025 5:08:11.498000000 PM,-1.0726023437499999
11/27/2025 5:08:11.539000000 PM,-1.0726023437499999
11/27/2025 5:08:11.583000000 PM,-1.1013327636718748
11/27/2025 5:08:11.622000000 PM,-1.0534487304687499
11/27/2025 5:08:11.666000000 PM,-1.0821791503906248
11/27/2025 5:08:11.707000000 PM,-1.0342951171875
11/27/2025 5:08:11.747000000 PM,-1.0534487304687499
11/27/2025 5:08:11.792000000 PM,-1.0534487304687499
11/27/2025 5:08:11.832000000 PM,-1.01514150390625
11/27/2025 5:08:11.874000000 PM,-1.0821791503906248
11/27/2025 5:08:11.918000000 PM,-1.139639990234375
11/27/2025 5:08:11.957000000 PM,-1.0630255371093749
11/27/2025 5:08:11.999000000 PM,-1.024718310546875
11/27/2025 5:08:12.040000000 PM,-1.0342951171875
11/27/2025 5:08:12.079000000 PM,-1.1109095703125
11/27/2025 5:08:12.121000000 PM,-1.139639990234375
11/27/2025 5:08:12.159000000 PM,-1.0917559570312498
11/27/2025 5:08:12.202000000 PM,-1.0438719238281249
11/27/2025 5:08:12.245000000 PM,-1.0726023437499999
11/27/2025 5:08:12.283000000 PM,-1.0726023437499999
11/27/2025 5:08:12.324000000 PM,-1.120486376953125
11/27/2025 5:08:12.368000000 PM,-1.0726023437499999
11/27/2025 5:08:12.407000000 PM,-1.0534487304687499
11/27/2025 5:08:12.449000000 PM,-1.0726023437499999
11/27/2025 5:08:12.491000000 PM,-1.0917559570312498
11/27/2025 5:08:12.530000000 PM,-1.0438719238281249
11/27/2025 5:08:12.573000000 PM,-1.0438719238281249
11/27/2025 5:08:12.618000000 PM,-1.120486376953125
11/27/2025 5:08:12.656000000 PM,-1.0630255371093749
11/27/2025 5:08:12.698000000 PM,-1.0342951171875
11/27/2025 5:08:12.736000000 PM,-1.0726023437499999
11/27/2025 5:08:12.776000000 PM,-1.1013327636718748
11/27/2025 5:08:12.818000000 PM,-1.0630255371093749
11/27/2025 5:08:12.856000000 PM,-1.0917559570312498
11/27/2025 5:08:12.898000000 PM,-1.0917559570312498
11/27/2025 5:08:12.939000000 PM,-1.13006318359375
11/27/2025 5:08:12.977000000 PM,-1.0438719238281249
11/27/2025 5:08:13.018000000 PM,-1.0534487304687499
11/27/2025 5:08:13.056000000 PM,-1.149216796875
11/27/2025 5:08:13.098000000 PM,-1.0630255371093749
11/27/2025 5:08:13.141000000 PM,-1.0534487304687499
11/27/2025 5:08:13.179000000 PM,-1.0726023437499999
11/27/2025 5:08:13.221000000 PM,-1.1013327636718748
11/27/2025 5:08:13.261000000 PM,-1.0821791503906248
11/27/2025 5:08:13.302000000 PM,-1.0342951171875
11/27/2025 5:08:13.344000000 PM,-1.0534487304687499
11/27/2025 5:08:13.383000000 PM,-1.1013327636718748
11/27/2025 5:08:13.425000000 PM,-1.0917559570312498
11/27/2025 5:08:13.467000000 PM,-1.0534487304687499
11/27/2025 5:08:13.504000000 PM,-1.0917559570312498
11/27/2025 5:08:13.546000000 PM,-1.0630255371093749
11/27/2025 5:08:13.585000000 PM,-1.0726023437499999
11/27/2025 5:08:13.627000000 PM,-1.1013327636718748
11/27/2025 5:08:13.669000000 PM,-1.1013327636718748
11/27/2025 5:08:13.708000000 PM,-1.0534487304687499
11/27/2025 5:08:13.749000000 PM,-1.139639990234375
11/27/2025 5:08:13.787000000 PM,-1.120486376953125
11/27/2025 5:08:13.831000000 PM,-1.139639990234375
11/27/2025 5:08:13.872000000 PM,-1.0438719238281249
11/27/2025 5:08:13.910000000 PM,-1.0438719238281249
11/27/2025 5:08:13.951000000 PM,-1.005564697265625
11/27/2025 5:08:13.991000000 PM,-1.0630255371093749
11/27/2025 5:08:14.031000000 PM,-1.0726023437499999
11/27/2025 5:08:14.072000000 PM,-1.0342951171875
11/27/2025 5:08:14.110000000 PM,-1.0821791503906248
11/27/2025 5:08:14.153000000 PM,-1.0821791503906248
11/27/2025 5:08:14.194000000 PM,-1.0342951171875
11/27/2025 5:08:14.237000000 PM,-1.139639990234375
11/27/2025 5:08:14.280000000 PM,-1.0534487304687499
11/27/2025 5:08:14.322000000 PM,-1.0726023437499999
11/27/2025 5:08:14.361000000 PM,-1.0438719238281249
11/27/2025 5:08:14.403000000 PM,-1.1013327636718748
11/27/2025 5:08:14.443000000 PM,-1.0630255371093749
11/27/2025 5:08:14.485000000 PM,-1.0917559570312498
11/27/2025 5:08:14.527000000 PM,-1.1109095703125
11/27/2025 5:08:14.567000000 PM,-1.120486376953125
11/27/2025 5:08:14.608000000 PM,-1.0534487304687499
