date,gx_vibration_g.value
11/27/2025 5:08:05.793000000 PM,0.01171875
11/27/2025 5:08:05.837000000 PM,0.0205078125
11/27/2025 5:08:05.876000000 PM,0.013671875
11/27/2025 5:08:05.919000000 PM,0.0224609375
11/27/2025 5:08:05.961000000 PM,0.0087890625
11/27/2025 5:08:06.000000000 PM,0.0126953125
11/27/2025 5:08:06.042000000 PM,0.0185546875
11/27/2025 5:08:06.080000000 PM,0.0244140625
11/27/2025 5:08:06.122000000 PM,0.015625
11/27/2025 5:08:06.192000000 PM,0.0244140625
11/27/2025 5:08:06.232000000 PM,0.017578125
11/27/2025 5:08:06.278000000 PM,0.01953125
11/27/2025 5:08:06.318000000 PM,0.0078125
11/27/2025 5:08:06.359000000 PM,0.005859375
11/27/2025 5:08:06.404000000 PM,0.015625
11/27/2025 5:08:06.443000000 PM,0.0283203125
11/27/2025 5:08:06.486000000 PM,0.015625
11/27/2025 5:08:06.528000000 PM,0.01171875
11/27/2025 5:08:06.567000000 PM,0.013671875
11/27/2025 5:08:06.610000000 PM,0.0166015625
11/27/2025 5:08:06.648000000 PM,0.013671875
11/27/2025 5:08:06.690000000 PM,0.013671875
11/27/2025 5:08:06.734000000 PM,0.009765625
11/27/2025 5:08:06.772000000 PM,0.01953125
11/27/2025 5:08:06.815000000 PM,0.01953125
11/27/2025 5:08:06.857000000 PM,0.0185546875
11/27/2025 5:08:06.895000000 PM,0.0166015625
11/27/2025 5:08:06.938000000 PM,0.013671875
11/27/2025 5:08:06.978000000 PM,0.017578125
11/27/2025 5:08:07.020000000 PM,0.015625
11/27/2025 5:08:07.065000000 PM,0.0224609375
11/27/2025 5:08:07.105000000 PM,0.0146484375
11/27/2025 5:08:07.148000000 PM,0.0126953125
11/27/2025 5:08:07.192000000 PM,0.015625
11/27/2025 5:08:07.231000000 PM,0.0185546875
11/27/2025 5:08:07.276000000 PM,0.017578125
11/27/2025 5:08:07.314000000 PM,0.015625
11/27/2025 5:08:07.357000000 PM,0.021484375
11/27/2025 5:08:07.400000000 PM,0.015625
11/27/2025 5:08:07.440000000 PM,0.0166015625
11/27/2025 5:08:07.482000000 PM,0.0126953125
11/27/2025 5:08:07.527000000 PM,0.0205078125
11/27/2025 5:08:07.565000000 PM,0.0185546875
11/27/2025 5:08:07.624000000 PM,0.0146484375
11/27/2025 5:08:07.667000000 PM,0.009765625
11/27/2025 5:08:07.709000000 PM,0.013671875
11/27/2025 5:08:07.752000000 PM,0.0146484375
11/27/2025 5:08:07.791000000 PM,0.01953125
11/27/2025 5:08:07.832000000 PM,0.021484375
11/27/2025 5:08:07.873000000 PM,0.015625
11/27/2025 5:08:07.915000000 PM,0.0166015625
11/27/2025 5:08:07.955000000 PM,0.01953125
11/27/2025 5:08:07.994000000 PM,0.009765625
11/27/2025 5:08:08.035000000 PM,0.0205078125
11/27/2025 5:08:08.078000000 PM,0.0185546875
11/27/2025 5:08:08.116000000 PM,0.0146484375
11/27/2025 5:08:08.157000000 PM,0.0205078125
11/27/2025 5:08:08.198000000 PM,0.0126953125
11/27/2025 5:08:08.240000000 PM,0.015625
11/27/2025 5:08:08.281000000 PM,0.0234375
11/27/2025 5:08:08.321000000 PM,0.01171875
11/27/2025 5:08:08.367000000 PM,0.0107421875
11/27/2025 5:08:08.410000000 PM,0.017578125
11/27/2025 5:08:08.449000000 PM,0.015625
11/27/2025 5:08:08.490000000 PM,0.025390625
11/27/2025 5:08:08.530000000 PM,0.0107421875
11/27/2025 5:08:08.572000000 PM,0.015625
11/27/2025 5:08:08.613000000 PM,0.0166015625
11/27/2025 5:08:08.654000000 PM,0.01953125
11/27/2025 5:08:08.696000000 PM,0.0185546875
11/27/2025 5:08:08.739000000 PM,0.0126953125
11/27/2025 5:08:08.779000000 PM,0.0107421875
11/27/2025 5:08:08.822000000 PM,0.013671875
11/27/2025 5:08:08.863000000 PM,0.0087890625
11/27/2025 5:08:08.905000000 PM,0.01953125
11/27/2025 5:08:08.947000000 PM,0.0185546875
11/27/2025 5:08:08.989000000 PM,0.005859375
11/27/2025 5:08:09.032000000 PM,0.0234375
11/27/2025 5:08:09.075000000 PM,0.0185546875
11/27/2025 5:08:09.114000000 PM,0.0107421875
11/27/2025 5:08:09.157000000 PM,0.013671875
11/27/2025 5:08:09.198000000 PM,-0.009765625
11/27/2025 5:08:09.240000000 PM,0.015625
11/27/2025 5:08:09.283000000 PM,0.015625
11/27/2025 5:08:09.323000000 PM,0.0068359375
11/27/2025 5:08:09.366000000 PM,0.0126953125
11/27/2025 5:08:09.408000000 PM,0.015625
11/27/2025 5:08:09.449000000 PM,0.0146484375
11/27/2025 5:08:09.492000000 PM,0.0166015625
11/27/2025 5:08:09.531000000 PM,0.0078125
11/27/2025 5:08:09.573000000 PM,0.0166015625
11/27/2025 5:08:09.612000000 PM,0.0185546875
11/27/2025 5:08:09.655000000 PM,-0.0048828125
11/27/2025 5:08:09.697000000 PM,-0.025390625
11/27/2025 5:08:09.736000000 PM,0.01953125
11/27/2025 5:08:09.780000000 PM,0.015625
11/27/2025 5:08:09.822000000 PM,0.0166015625
11/27/2025 5:08:09.864000000 PM,0.01953125
11/27/2025 5:08:09.911000000 PM,0.0185546875
11/27/2025 5:08:09.950000000 PM,0.01171875
11/27/2025 5:08:10.001000000 PM,0.015625
11/27/2025 5:08:10.059000000 PM,0.015625
11/27/2025 5:08:10.105000000 PM,0.0205078125
11/27/2025 5:08:10.146000000 PM,0.0126953125
11/27/2025 5:08:10.187000000 PM,0.0126953125
11/27/2025 5:08:10.227000000 PM,0.0126953125
11/27/2025 5:08:10.269000000 PM,0.0185546875
11/27/2025 5:08:10.311000000 PM,0.013671875
11/27/2025 5:08:10.351000000 PM,0.0126953125
11/27/2025 5:08:10.392000000 PM,0.0107421875
11/27/2025 5:08:10.431000000 PM,0.01171875
11/27/2025 5:08:10.473000000 PM,0.0185546875
11/27/2025 5:08:10.518000000 PM,0.0166015625
11/27/2025 5:08:10.557000000 PM,0.013671875
11/27/2025 5:08:10.599000000 PM,0.0146484375
11/27/2025 5:08:10.642000000 PM,0.0146484375
11/27/2025 5:08:10.681000000 PM,0.0166015625
11/27/2025 5:08:10.722000000 PM,0.013671875
11/27/2025 5:08:10.764000000 PM,0.009765625
11/27/2025 5:08:10.806000000 PM,0.0107421875
11/27/2025 5:08:10.847000000 PM,0.0146484375
11/27/2025 5:08:10.887000000 PM,0.0126953125
11/27/2025 5:08:10.929000000 PM,0.013671875
11/27/2025 5:08:10.972000000 PM,0.01171875
11/27/2025 5:08:11.014000000 PM,0.017578125
11/27/2025 5:08:11.055000000 PM,0.01171875
11/27/2025 5:08:11.097000000 PM,0.017578125
11/27/2025 5:08:11.139000000 PM,0.015625
11/27/2025 5:08:11.181000000 PM,0.0146484375
11/27/2025 5:08:11.221000000 PM,0.0166015625
11/27/2025 5:08:11.264000000 PM,0.013671875
11/27/2025 5:08:11.306000000 PM,0.017578125
11/27/2025 5:08:11.346000000 PM,0.0126953125
11/27/2025 5:08:11.388000000 PM,0.017578125
11/27/2025 5:08:11.427000000 PM,0.01171875
11/27/2025 5:08:11.471000000 PM,0.015625
11/27/2025 5:08:11.513000000 PM,0.017578125
11/27/2025 5:08:11.553000000 PM,0.017578125
11/27/2025 5:08:11.595000000 PM,0.015625
11/27/2025 5:08:11.637000000 PM,0.01171875
11/27/2025 5:08:11.678000000 PM,0.017578125
11/27/2025 5:08:11.719000000 PM,0.0126953125
11/27/2025 5:08:11.759000000 PM,0.0224609375
11/27/2025 5:08:11.804000000 PM,0.0185546875
11/27/2025 5:08:11.847000000 PM,0.0205078125
11/27/2025 5:08:11.888000000 PM,0.0126953125
11/27/2025 5:08:11.930000000 PM,0.013671875
11/27/2025 5:08:11.971000000 PM,0.0205078125
11/27/2025 5:08:12.010000000 PM,0.0146484375
11/27/2025 5:08:12.052000000 PM,0.01953125
11/27/2025 5:08:12.091000000 PM,0.013671875
11/27/2025 5:08:12.132000000 PM,0.0146484375
11/27/2025 5:08:12.175000000 PM,0.01953125
11/27/2025 5:08:12.213000000 PM,0.0146484375
11/27/2025 5:08:12.256000000 PM,0.01171875
11/27/2025 5:08:12.298000000 PM,0.013671875
11/27/2025 5:08:12.339000000 PM,0.015625
11/27/2025 5:08:12.380000000 PM,0.0166015625
11/27/2025 5:08:12.418000000 PM,0.0126953125
11/27/2025 5:08:12.461000000 PM,0.01953125
11/27/2025 5:08:12.503000000 PM,0.015625
11/27/2025 5:08:12.541000000 PM,0.0166015625
11/27/2025 5:08:12.585000000 PM,0.0185546875
11/27/2025 5:08:12.630000000 PM,0.0166015625
11/27/2025 5:08:12.668000000 PM,0.0205078125
11/27/2025 5:08:12.709000000 PM,0.013671875
11/27/2025 5:08:12.750000000 PM,0.0146484375
11/27/2025 5:08:12.789000000 PM,0.0185546875
11/27/2025 5:08:12.830000000 PM,0.009765625
11/27/2025 5:08:12.868000000 PM,0.0166015625
11/27/2025 5:08:12.909000000 PM,0.015625
11/27/2025 5:08:12.951000000 PM,0.013671875
11/27/2025 5:08:12.989000000 PM,0.013671875
11/27/2025 5:08:13.030000000 PM,0.0185546875
11/27/2025 5:08:13.068000000 PM,0.0166015625
11/27/2025 5:08:13.110000000 PM,0.015625
11/27/2025 5:08:13.153000000 PM,0.01953125
11/27/2025 5:08:13.191000000 PM,0.0107421875
11/27/2025 5:08:13.234000000 PM,0.015625
11/27/2025 5:08:13.276000000 PM,0.021484375
11/27/2025 5:08:13.314000000 PM,0.017578125
11/27/2025 5:08:13.356000000 PM,0.0185546875
11/27/2025 5:08:13.395000000 PM,0.015625
11/27/2025 5:08:13.437000000 PM,0.0146484375
11/27/2025 5:08:13.478000000 PM,0.0166015625
11/27/2025 5:08:13.516000000 PM,0.0185546875
11/27/2025 5:08:13.557000000 PM,0.0126953125
11/27/2025 5:08:13.600000000 PM,0.015625
11/27/2025 5:08:13.638000000 PM,0.01171875
11/27/2025 5:08:13.681000000 PM,0.013671875
11/27/2025 5:08:13.720000000 PM,0.017578125
11/27/2025 5:08:13.761000000 PM,0.02734375
11/27/2025 5:08:13.805000000 PM,0.0107421875
11/27/2025 5:08:13.843000000 PM,0.01171875
11/27/2025 5:08:13.883000000 PM,0.0126953125
11/27/2025 5:08:13.924000000 PM,0.013671875
11/27/2025 5:08:13.962000000 PM,0.01953125
11/27/2025 5:08:14.003000000 PM,0.0107421875
11/27/2025 5:08:14.043000000 PM,0.0126953125
11/27/2025 5:08:14.084000000 PM,0.0166015625
11/27/2025 5:08:14.124000000 PM,0.0146484375
11/27/2025 5:08:14.165000000 PM,0.01953125
11/27/2025 5:08:14.206000000 PM,0.017578125
11/27/2025 5:08:14.253000000 PM,0.01171875
11/27/2025 5:08:14.291000000 PM,0.021484375
11/27/2025 5:08:14.333000000 PM,0.0166015625
11/27/2025 5:08:14.374000000 PM,0.01171875
11/27/2025 5:08:14.415000000 PM,0.0146484375
11/27/2025 5:08:14.457000000 PM,0.017578125
11/27/2025 5:08:14.497000000 PM,0.017578125
11/27/2025 5:08:14.539000000 PM,0.0185546875
11/27/2025 5:08:14.579000000 PM,0.0146484375
11/27/2025 5:08:14.620000000 PM,0.015625
11/27/2025 5:08:14.661000000 PM,0.0205078125
11/27/2025 5:08:14.702000000 PM,0.0166015625
11/27/2025 5:08:14.747000000 PM,0.0146484375
11/27/2025 5:08:14.788000000 PM,0.0166015625
11/27/2025 5:08:14.828000000 PM,0.013671875
11/27/2025 5:08:14.869000000 PM,0.015625
11/27/2025 5:08:14.907000000 PM,0.0166015625
11/27/2025 5:08:14.950000000 PM,0.0048828125
11/27/2025 5:08:14.992000000 PM,0.0107421875
11/27/2025 5:08:15.031000000 PM,0.0205078125
11/27/2025 5:08:15.073000000 PM,0.0126953125
11/27/2025 5:08:15.126000000 PM,0.0166015625
11/27/2025 5:08:15.182000000 PM,0.0126953125
11/27/2025 5:08:15.224000000 PM,0.0234375
11/27/2025 5:08:15.267000000 PM,0.015625
11/27/2025 5:08:15.306000000 PM,0.0146484375
11/27/2025 5:08:15.348000000 PM,0.013671875
11/27/2025 5:08:15.387000000 PM,0.01953125
11/27/2025 5:08:15.428000000 PM,0.015625
11/27/2025 5:08:15.469000000 PM,0.02734375
11/27/2025 5:08:15.508000000 PM,0.01953125
11/27/2025 5:08:15.549000000 PM,0.013671875
11/27/2025 5:08:15.590000000 PM,0.0126953125
11/27/2025 5:08:15.631000000 PM,0.015625
11/27/2025 5:08:15.673000000 PM,0.0185546875
11/27/2025 5:08:15.712000000 PM,0.0146484375
11/27/2025 5:08:15.754000000 PM,0.015625
11/27/2025 5:08:15.795000000 PM,0.013671875
11/27/2025 5:08:15.835000000 PM,0.0068359375
11/27/2025 5:08:15.876000000 PM,0.0087890625
11/27/2025 5:08:15.918000000 PM,0.0283203125
11/27/2025 5:08:15.958000000 PM,0.017578125
11/27/2025 5:08:15.999000000 PM,0.013671875
11/27/2025 5:08:16.038000000 PM,0.0205078125
11/27/2025 5:08:16.080000000 PM,0.005859375
11/27/2025 5:08:16.121000000 PM,0.0146484375
11/27/2025 5:08:16.161000000 PM,0.01953125
11/27/2025 5:08:16.203000000 PM,0.0107421875
11/27/2025 5:08:16.242000000 PM,0.0126953125
11/27/2025 5:08:16.284000000 PM,0.009765625
11/27/2025 5:08:16.326000000 PM,0.005859375
11/27/2025 5:08:16.365000000 PM,0.0166015625
11/27/2025 5:08:16.407000000 PM,0.015625
11/27/2025 5:08:16.448000000 PM,0.005859375
11/27/2025 5:08:16.486000000 PM,0.0126953125
11/27/2025 5:08:16.529000000 PM,0.0224609375
11/27/2025 5:08:16.567000000 PM,0.0185546875
11/27/2025 5:08:16.609000000 PM,0.0146484375
11/27/2025 5:08:16.650000000 PM,0.0146484375
11/27/2025 5:08:16.689000000 PM,0.0029296875
11/27/2025 5:08:16.732000000 PM,0.005859375
11/27/2025 5:08:16.770000000 PM,0.01953125
11/27/2025 5:08:16.812000000 PM,0.0185546875
11/27/2025 5:08:16.860000000 PM,0.01171875
11/27/2025 5:08:16.899000000 PM,0.013671875
