date,gy_vibration_g.value
11/27/2025 4:49:55.017000000 PM,1
11/27/2025 4:49:55.059000000 PM,1.0029296875
11/27/2025 4:49:55.098000000 PM,1.0126953125
11/27/2025 4:49:55.139000000 PM,1.015625
11/27/2025 4:49:55.181000000 PM,1.009765625
11/27/2025 4:49:55.219000000 PM,1.009765625
11/27/2025 4:49:55.260000000 PM,1.005859375
11/27/2025 4:49:55.299000000 PM,1.017578125
11/27/2025 4:49:55.341000000 PM,1.009765625
11/27/2025 4:49:55.383000000 PM,0.97265625
11/27/2025 4:49:55.423000000 PM,1.0126953125
11/27/2025 4:49:55.464000000 PM,1.0244140625
11/27/2025 4:49:55.510000000 PM,0.9833984375
11/27/2025 4:49:55.549000000 PM,0.9990234375
11/27/2025 4:49:55.590000000 PM,1.0126953125
11/27/2025 4:49:55.631000000 PM,1.0029296875
11/27/2025 4:49:55.672000000 PM,1.029296875
11/27/2025 4:49:55.714000000 PM,1.0107421875
11/27/2025 4:49:55.757000000 PM,1.00390625
11/27/2025 4:49:55.798000000 PM,1.017578125
11/27/2025 4:49:55.841000000 PM,1.001953125
11/27/2025 4:49:55.879000000 PM,1.0166015625
11/27/2025 4:49:55.920000000 PM,1.0107421875
11/27/2025 4:49:55.960000000 PM,1.0087890625
11/27/2025 4:49:56.001000000 PM,1.0078125
11/27/2025 4:49:56.047000000 PM,1.009765625
11/27/2025 4:49:56.087000000 PM,1.0107421875
11/27/2025 4:49:56.128000000 PM,1.017578125
11/27/2025 4:49:56.166000000 PM,1.0126953125
11/27/2025 4:49:56.209000000 PM,1.013671875
11/27/2025 4:49:56.251000000 PM,1.0048828125
11/27/2025 4:49:56.292000000 PM,1.0068359375
11/27/2025 4:49:56.334000000 PM,1.009765625
11/27/2025 4:49:56.377000000 PM,1.00390625
11/27/2025 4:49:56.418000000 PM,1.00390625
11/27/2025 4:49:56.473000000 PM,1.005859375
11/27/2025 4:49:56.512000000 PM,1.005859375
11/27/2025 4:49:56.552000000 PM,1.0087890625
11/27/2025 4:49:56.593000000 PM,1.009765625
11/27/2025 4:49:56.633000000 PM,1.005859375
11/27/2025 4:49:56.674000000 PM,1.009765625
11/27/2025 4:49:56.715000000 PM,1.0234375
11/27/2025 4:49:56.755000000 PM,1.0107421875
11/27/2025 4:49:56.796000000 PM,1.0078125
11/27/2025 4:49:56.834000000 PM,1.0078125
11/27/2025 4:49:56.877000000 PM,1.01171875
11/27/2025 4:49:56.918000000 PM,1.0126953125
11/27/2025 4:49:56.957000000 PM,1.013671875
11/27/2025 4:49:57.000000000 PM,1.0068359375
11/27/2025 4:49:57.041000000 PM,1.01171875
11/27/2025 4:49:57.081000000 PM,1.0126953125
11/27/2025 4:49:57.122000000 PM,1.013671875
11/27/2025 4:49:57.161000000 PM,1.0087890625
11/27/2025 4:49:57.203000000 PM,1.0078125
11/27/2025 4:49:57.246000000 PM,1.01171875
11/27/2025 4:49:57.284000000 PM,1.0078125
11/27/2025 4:49:57.326000000 PM,1.01171875
11/27/2025 4:49:57.367000000 PM,1.0107421875
11/27/2025 4:49:57.405000000 PM,1.0087890625
11/27/2025 4:49:57.449000000 PM,1.005859375
11/27/2025 4:49:57.488000000 PM,1.0126953125
11/27/2025 4:49:57.530000000 PM,1.009765625
11/27/2025 4:49:57.573000000 PM,1.0107421875
11/27/2025 4:49:57.611000000 PM,1.0078125
11/27/2025 4:49:57.657000000 PM,1.005859375
11/27/2025 4:49:57.695000000 PM,1.021484375
11/27/2025 4:49:57.736000000 PM,1.0087890625
11/27/2025 4:49:57.788000000 PM,1.0068359375
11/27/2025 4:49:57.842000000 PM,1.0068359375
11/27/2025 4:49:57.888000000 PM,1.0263671875
11/27/2025 4:49:57.929000000 PM,1.0166015625
11/27/2025 4:49:57.967000000 PM,1.0078125
11/27/2025 4:49:58.010000000 PM,1.009765625
11/27/2025 4:49:58.048000000 PM,1.0126953125
11/27/2025 4:49:58.090000000 PM,1.00390625
11/27/2025 4:49:58.131000000 PM,1.013671875
11/27/2025 4:49:58.170000000 PM,1.009765625
11/27/2025 4:49:58.212000000 PM,1.0087890625
11/27/2025 4:49:58.253000000 PM,1.009765625
11/27/2025 4:49:58.292000000 PM,1.015625
11/27/2025 4:49:58.334000000 PM,1.0068359375
11/27/2025 4:49:58.372000000 PM,1.0166015625
11/27/2025 4:49:58.414000000 PM,1.001953125
11/27/2025 4:49:58.455000000 PM,1.0107421875
11/27/2025 4:49:58.495000000 PM,0.9990234375
11/27/2025 4:49:58.539000000 PM,1.005859375
11/27/2025 4:49:58.581000000 PM,1.0087890625
11/27/2025 4:49:58.620000000 PM,1.0087890625
11/27/2025 4:49:58.662000000 PM,1.01171875
11/27/2025 4:49:58.701000000 PM,1.005859375
11/27/2025 4:49:58.742000000 PM,1.0068359375
11/27/2025 4:49:58.786000000 PM,1.01171875
11/27/2025 4:49:58.825000000 PM,1.017578125
11/27/2025 4:49:58.866000000 PM,1.0244140625
11/27/2025 4:49:58.909000000 PM,1.0078125
11/27/2025 4:49:58.949000000 PM,1.0078125
11/27/2025 4:49:58.992000000 PM,1.0029296875
11/27/2025 4:49:59.032000000 PM,1.0126953125
11/27/2025 4:49:59.074000000 PM,1.0087890625
11/27/2025 4:49:59.116000000 PM,1.009765625
11/27/2025 4:49:59.155000000 PM,1.0087890625
11/27/2025 4:49:59.196000000 PM,1.0166015625
11/27/2025 4:49:59.235000000 PM,1.0087890625
11/27/2025 4:49:59.277000000 PM,1.0009765625
11/27/2025 4:49:59.318000000 PM,1.0068359375
11/27/2025 4:49:59.357000000 PM,1.0302734375
11/27/2025 4:49:59.398000000 PM,0.962890625
11/27/2025 4:49:59.442000000 PM,1.0068359375
11/27/2025 4:49:59.480000000 PM,0.9990234375
11/27/2025 4:49:59.521000000 PM,0.982421875
11/27/2025 4:49:59.562000000 PM,1.005859375
11/27/2025 4:49:59.603000000 PM,1.0029296875
11/27/2025 4:49:59.645000000 PM,1.005859375
11/27/2025 4:49:59.686000000 PM,1.0126953125
11/27/2025 4:49:59.727000000 PM,1.001953125
11/27/2025 4:49:59.774000000 PM,1.0048828125
11/27/2025 4:49:59.815000000 PM,1.0126953125
11/27/2025 4:49:59.857000000 PM,1.0166015625
11/27/2025 4:49:59.899000000 PM,1.009765625
11/27/2025 4:49:59.941000000 PM,1.009765625
11/27/2025 4:49:59.983000000 PM,1.0087890625
11/27/2025 4:50:00.023000000 PM,1.01171875
11/27/2025 4:50:00.065000000 PM,1.0078125
11/27/2025 4:50:00.106000000 PM,1.005859375
11/27/2025 4:50:00.148000000 PM,1.009765625
11/27/2025 4:50:00.190000000 PM,1.009765625
11/27/2025 4:50:00.230000000 PM,1.005859375
11/27/2025 4:50:00.272000000 PM,1.0068359375
11/27/2025 4:50:00.313000000 PM,1.005859375
11/27/2025 4:50:00.353000000 PM,1.0146484375
11/27/2025 4:50:00.400000000 PM,1.0009765625
11/27/2025 4:50:00.443000000 PM,1.0146484375
11/27/2025 4:50:00.483000000 PM,1.0068359375
11/27/2025 4:50:00.524000000 PM,1.0126953125
11/27/2025 4:50:00.563000000 PM,1.0146484375
11/27/2025 4:50:00.606000000 PM,1.0068359375
11/27/2025 4:50:00.649000000 PM,1.005859375
11/27/2025 4:50:00.690000000 PM,1.009765625
11/27/2025 4:50:00.732000000 PM,1.009765625
11/27/2025 4:50:00.775000000 PM,1.015625
11/27/2025 4:50:00.817000000 PM,1.005859375
11/27/2025 4:50:00.859000000 PM,1.0087890625
11/27/2025 4:50:00.899000000 PM,1.0048828125
11/27/2025 4:50:00.942000000 PM,1.0029296875
11/27/2025 4:50:00.983000000 PM,1.123046875
11/27/2025 4:50:01.024000000 PM,1.02734375
11/27/2025 4:50:01.066000000 PM,0.9794921875
11/27/2025 4:50:01.107000000 PM,1.0185546875
11/27/2025 4:50:01.149000000 PM,1.0146484375
11/27/2025 4:50:01.190000000 PM,1.0166015625
11/27/2025 4:50:01.229000000 PM,1.005859375
11/27/2025 4:50:01.274000000 PM,1.0078125
11/27/2025 4:50:01.317000000 PM,1.0185546875
11/27/2025 4:50:01.357000000 PM,1.0078125
11/27/2025 4:50:01.399000000 PM,1.005859375
11/27/2025 4:50:01.441000000 PM,1.0078125
11/27/2025 4:50:01.480000000 PM,1.0087890625
11/27/2025 4:50:01.522000000 PM,1.013671875
11/27/2025 4:50:01.561000000 PM,1.005859375
11/27/2025 4:50:01.603000000 PM,1.0068359375
11/27/2025 4:50:01.645000000 PM,1.009765625
11/27/2025 4:50:01.684000000 PM,1.0224609375
11/27/2025 4:50:01.726000000 PM,1.0107421875
11/27/2025 4:50:01.767000000 PM,0.9990234375
11/27/2025 4:50:01.807000000 PM,1.009765625
11/27/2025 4:50:01.849000000 PM,1.0146484375
11/27/2025 4:50:01.887000000 PM,1.0087890625
11/27/2025 4:50:01.934000000 PM,1.0068359375
11/27/2025 4:50:01.976000000 PM,1.0078125
11/27/2025 4:50:02.015000000 PM,1.01171875
11/27/2025 4:50:02.054000000 PM,1.0185546875
11/27/2025 4:50:02.096000000 PM,1.0048828125
11/27/2025 4:50:02.137000000 PM,1.009765625
11/27/2025 4:50:02.178000000 PM,1.009765625
11/27/2025 4:50:02.217000000 PM,1.0087890625
11/27/2025 4:50:02.260000000 PM,1.01171875
11/27/2025 4:50:02.302000000 PM,1.00390625
11/27/2025 4:50:02.341000000 PM,1.0126953125
11/27/2025 4:50:02.382000000 PM,1.013671875
11/27/2025 4:50:02.424000000 PM,1.0126953125
11/27/2025 4:50:02.463000000 PM,1.0078125
11/27/2025 4:50:02.505000000 PM,1.013671875
11/27/2025 4:50:02.545000000 PM,1.0087890625
11/27/2025 4:50:02.588000000 PM,1.0048828125
11/27/2025 4:50:02.629000000 PM,1.0146484375
11/27/2025 4:50:02.671000000 PM,1.015625
11/27/2025 4:50:02.711000000 PM,1.015625
11/27/2025 4:50:02.752000000 PM,1.01171875
11/27/2025 4:50:02.791000000 PM,1.0068359375
11/27/2025 4:50:02.835000000 PM,1.0078125
11/27/2025 4:50:02.884000000 PM,1.01171875
11/27/2025 4:50:02.941000000 PM,1.0087890625
11/27/2025 4:50:02.986000000 PM,1.0126953125
11/27/2025 4:50:03.028000000 PM,1.00390625
11/27/2025 4:50:03.068000000 PM,1.0068359375
11/27/2025 4:50:03.109000000 PM,1.0068359375
11/27/2025 4:50:03.148000000 PM,1.001953125
11/27/2025 4:50:03.190000000 PM,1.0068359375
11/27/2025 4:50:03.231000000 PM,1.0087890625
11/27/2025 4:50:03.270000000 PM,1.0078125
11/27/2025 4:50:03.311000000 PM,1.0078125
11/27/2025 4:50:03.350000000 PM,1.0107421875
11/27/2025 4:50:03.391000000 PM,1.0087890625
11/27/2025 4:50:03.432000000 PM,1.0087890625
11/27/2025 4:50:03.471000000 PM,1.01171875
11/27/2025 4:50:03.513000000 PM,1.0107421875
11/27/2025 4:50:03.553000000 PM,1.0029296875
11/27/2025 4:50:03.596000000 PM,1.013671875
11/27/2025 4:50:03.639000000 PM,1.0126953125
11/27/2025 4:50:03.679000000 PM,1.01171875
11/27/2025 4:50:03.722000000 PM,1.0146484375
11/27/2025 4:50:03.763000000 PM,1.0048828125
11/27/2025 4:50:03.802000000 PM,1.0087890625
11/27/2025 4:50:03.844000000 PM,1.0126953125
11/27/2025 4:50:03.883000000 PM,1.00390625
11/27/2025 4:50:03.925000000 PM,1.0107421875
11/27/2025 4:50:03.967000000 PM,1.00390625
11/27/2025 4:50:04.006000000 PM,1.015625
11/27/2025 4:50:04.054000000 PM,1.005859375
11/27/2025 4:50:04.092000000 PM,1.0126953125
11/27/2025 4:50:04.135000000 PM,1.0126953125
11/27/2025 4:50:04.177000000 PM,1.009765625
11/27/2025 4:50:04.216000000 PM,1.0078125
11/27/2025 4:50:04.258000000 PM,1.0087890625
11/27/2025 4:50:04.302000000 PM,1.005859375
11/27/2025 4:50:04.341000000 PM,1.015625
11/27/2025 4:50:04.383000000 PM,1.00390625
11/27/2025 4:50:04.429000000 PM,1.0078125
11/27/2025 4:50:04.468000000 PM,1.0087890625
11/27/2025 4:50:04.511000000 PM,1.0087890625
11/27/2025 4:50:04.550000000 PM,1.01171875
11/27/2025 4:50:04.591000000 PM,1.0068359375
11/27/2025 4:50:04.633000000 PM,1.0068359375
11/27/2025 4:50:04.671000000 PM,1.0146484375
11/27/2025 4:50:04.718000000 PM,1.0107421875
11/27/2025 4:50:04.761000000 PM,1.00390625
11/27/2025 4:50:04.799000000 PM,1.0078125
11/27/2025 4:50:04.842000000 PM,1.01171875
11/27/2025 4:50:04.881000000 PM,1.009765625
11/27/2025 4:50:04.922000000 PM,1.013671875
11/27/2025 4:50:04.966000000 PM,1.0224609375
11/27/2025 4:50:05.003000000 PM,1
11/27/2025 4:50:05.045000000 PM,1.0048828125
11/27/2025 4:50:05.086000000 PM,1.0048828125
11/27/2025 4:50:05.128000000 PM,1.021484375
11/27/2025 4:50:05.169000000 PM,1.0146484375
11/27/2025 4:50:05.210000000 PM,0.9892578125
11/27/2025 4:50:05.251000000 PM,1.0068359375
11/27/2025 4:50:05.292000000 PM,1.00390625
11/27/2025 4:50:05.334000000 PM,1.0146484375
11/27/2025 4:50:05.377000000 PM,1.0107421875
11/27/2025 4:50:05.418000000 PM,1.0107421875
11/27/2025 4:50:05.459000000 PM,1.0126953125
11/27/2025 4:50:05.500000000 PM,0.98046875
11/27/2025 4:50:05.540000000 PM,0.998046875
11/27/2025 4:50:05.581000000 PM,1.0107421875
11/27/2025 4:50:05.620000000 PM,1.0185546875
11/27/2025 4:50:05.663000000 PM,1.0087890625
11/27/2025 4:50:05.705000000 PM,1.0126953125
11/27/2025 4:50:05.747000000 PM,1.0087890625
11/27/2025 4:50:05.789000000 PM,1.0078125
11/27/2025 4:50:05.828000000 PM,1.0126953125
11/27/2025 4:50:05.870000000 PM,1.01171875
11/27/2025 4:50:05.911000000 PM,1.0068359375
11/27/2025 4:50:05.949000000 PM,1.0126953125
11/27/2025 4:50:05.991000000 PM,1.005859375
11/27/2025 4:50:06.033000000 PM,1.005859375
11/27/2025 4:50:06.072000000 PM,1.013671875
11/27/2025 4:50:06.114000000 PM,1.0078125
11/27/2025 4:50:06.153000000 PM,1.0107421875
11/27/2025 4:50:06.199000000 PM,1.0107421875
11/27/2025 4:50:06.240000000 PM,1.0205078125
11/27/2025 4:50:06.279000000 PM,1.01171875
11/27/2025 4:50:06.321000000 PM,1.0068359375
11/27/2025 4:50:06.362000000 PM,1.0087890625
11/27/2025 4:50:06.401000000 PM,1.0078125
11/27/2025 4:50:06.443000000 PM,1.0087890625
11/27/2025 4:50:06.482000000 PM,1.0068359375
11/27/2025 4:50:06.523000000 PM,1.0068359375
11/27/2025 4:50:06.565000000 PM,1.0087890625
11/27/2025 4:50:06.604000000 PM,1.01171875
11/27/2025 4:50:06.647000000 PM,1.009765625
11/27/2025 4:50:06.689000000 PM,1.0078125
11/27/2025 4:50:06.728000000 PM,1.0068359375
11/27/2025 4:50:06.771000000 PM,1.0078125
11/27/2025 4:50:06.809000000 PM,1.015625
11/27/2025 4:50:06.851000000 PM,1.0068359375
11/27/2025 4:50:06.894000000 PM,1.0146484375
11/27/2025 4:50:06.933000000 PM,1.00390625
11/27/2025 4:50:06.976000000 PM,1.0087890625
11/27/2025 4:50:07.019000000 PM,1.0087890625
11/27/2025 4:50:07.058000000 PM,1.0087890625
11/27/2025 4:50:07.101000000 PM,1.01171875
11/27/2025 4:50:07.139000000 PM,1.0048828125
11/27/2025 4:50:07.181000000 PM,1.0126953125
11/27/2025 4:50:07.224000000 PM,1.0166015625
11/27/2025 4:50:07.262000000 PM,1.0078125
11/27/2025 4:50:07.303000000 PM,1.0078125
11/27/2025 4:50:07.346000000 PM,1.0126953125
11/27/2025 4:50:07.384000000 PM,1.005859375
11/27/2025 4:50:07.427000000 PM,1.0146484375
11/27/2025 4:50:07.465000000 PM,1.0087890625
11/27/2025 4:50:07.507000000 PM,1.0087890625
11/27/2025 4:50:07.549000000 PM,1.0087890625
11/27/2025 4:50:07.587000000 PM,1.009765625
11/27/2025 4:50:07.629000000 PM,1.015625
11/27/2025 4:50:07.672000000 PM,1.009765625
11/27/2025 4:50:07.711000000 PM,1.0029296875
11/27/2025 4:50:07.751000000 PM,1.0068359375
11/27/2025 4:50:07.793000000 PM,1.005859375
11/27/2025 4:50:07.835000000 PM,1.013671875
11/27/2025 4:50:07.878000000 PM,1.01171875
11/27/2025 4:50:07.917000000 PM,1.0126953125
11/27/2025 4:50:07.960000000 PM,1.0068359375
11/27/2025 4:50:08.019000000 PM,1.0068359375
11/27/2025 4:50:08.073000000 PM,1.0126953125
11/27/2025 4:50:08.124000000 PM,1.0078125
11/27/2025 4:50:08.170000000 PM,1.0078125
11/27/2025 4:50:08.214000000 PM,1.0107421875
11/27/2025 4:50:08.255000000 PM,1.0029296875
11/27/2025 4:50:08.293000000 PM,1.0078125
11/27/2025 4:50:08.361000000 PM,1.0087890625
11/27/2025 4:50:08.404000000 PM,1.001953125
11/27/2025 4:50:08.443000000 PM,1.01171875
11/27/2025 4:50:08.484000000 PM,1.0087890625
11/27/2025 4:50:08.523000000 PM,1.005859375
11/27/2025 4:50:08.568000000 PM,1.0087890625
11/27/2025 4:50:08.609000000 PM,1.0107421875
11/27/2025 4:50:08.648000000 PM,1.0078125
11/27/2025 4:50:08.693000000 PM,1.005859375
11/27/2025 4:50:08.734000000 PM,1.0078125
11/27/2025 4:50:08.774000000 PM,1.01171875
11/27/2025 4:50:08.817000000 PM,1.0146484375
11/27/2025 4:50:08.856000000 PM,1.009765625
11/27/2025 4:50:08.898000000 PM,1.0078125
11/27/2025 4:50:08.940000000 PM,1.013671875
11/27/2025 4:50:08.979000000 PM,1.0068359375
11/27/2025 4:50:09.023000000 PM,1.01171875
11/27/2025 4:50:09.064000000 PM,1.0029296875
11/27/2025 4:50:09.108000000 PM,1.0048828125
11/27/2025 4:50:09.152000000 PM,1.01171875
11/27/2025 4:50:09.191000000 PM,1.0146484375
11/27/2025 4:50:09.233000000 PM,1.0087890625
11/27/2025 4:50:09.275000000 PM,1.0126953125
11/27/2025 4:50:09.314000000 PM,1.0146484375
11/27/2025 4:50:09.357000000 PM,1.01171875
11/27/2025 4:50:09.399000000 PM,1.009765625
11/27/2025 4:50:09.437000000 PM,1.009765625
11/27/2025 4:50:09.482000000 PM,1.0126953125
11/27/2025 4:50:09.520000000 PM,1.0126953125
11/27/2025 4:50:09.562000000 PM,1.009765625
11/27/2025 4:50:09.604000000 PM,1
11/27/2025 4:50:09.642000000 PM,0.9951171875
11/27/2025 4:50:09.684000000 PM,1.0068359375
11/27/2025 4:50:09.725000000 PM,1.01171875
11/27/2025 4:50:09.764000000 PM,1.015625
11/27/2025 4:50:09.807000000 PM,1.0068359375
11/27/2025 4:50:09.846000000 PM,1.0078125
11/27/2025 4:50:09.887000000 PM,1.009765625
11/27/2025 4:50:09.929000000 PM,1.009765625
11/27/2025 4:50:09.968000000 PM,1.00390625
11/27/2025 4:50:10.009000000 PM,1.0107421875
11/27/2025 4:50:10.052000000 PM,1.009765625
11/27/2025 4:50:10.091000000 PM,1.0078125
11/27/2025 4:50:10.134000000 PM,1.0087890625
11/27/2025 4:50:10.173000000 PM,1.0048828125
11/27/2025 4:50:10.215000000 PM,1.0087890625
11/27/2025 4:50:10.258000000 PM,1.0107421875
11/27/2025 4:50:10.297000000 PM,1.0068359375
11/27/2025 4:50:10.339000000 PM,1.01171875
11/27/2025 4:50:10.383000000 PM,1.01171875
11/27/2025 4:50:10.424000000 PM,1.005859375
11/27/2025 4:50:10.471000000 PM,1.005859375
11/27/2025 4:50:10.513000000 PM,1.0068359375
11/27/2025 4:50:10.553000000 PM,1.013671875
11/27/2025 4:50:10.597000000 PM,1.0078125
11/27/2025 4:50:10.635000000 PM,1.0068359375
11/27/2025 4:50:10.677000000 PM,1.0166015625
11/27/2025 4:50:10.721000000 PM,1.0126953125
11/27/2025 4:50:10.759000000 PM,1.0068359375
11/27/2025 4:50:10.802000000 PM,1.0166015625
11/27/2025 4:50:10.843000000 PM,1.0078125
11/27/2025 4:50:10.881000000 PM,1.009765625
11/27/2025 4:50:10.922000000 PM,1.0087890625
11/27/2025 4:50:10.960000000 PM,1.0087890625
11/27/2025 4:50:11.001000000 PM,1.0068359375
11/27/2025 4:50:11.044000000 PM,1.0126953125
11/27/2025 4:50:11.083000000 PM,1.0087890625
11/27/2025 4:50:11.125000000 PM,1.0205078125
11/27/2025 4:50:11.169000000 PM,1.009765625
11/27/2025 4:50:11.208000000 PM,1.0087890625
11/27/2025 4:50:11.251000000 PM,1.0107421875
11/27/2025 4:50:11.289000000 PM,1.0126953125
11/27/2025 4:50:11.331000000 PM,1.0107421875
11/27/2025 4:50:11.375000000 PM,1.0087890625
11/27/2025 4:50:11.414000000 PM,1.005859375
11/27/2025 4:50:11.470000000 PM,1.0146484375
11/27/2025 4:50:11.511000000 PM,1.009765625
11/27/2025 4:50:11.553000000 PM,1.013671875
11/27/2025 4:50:11.598000000 PM,1.0078125
11/27/2025 4:50:11.637000000 PM,1.0068359375
11/27/2025 4:50:11.679000000 PM,1.009765625
11/27/2025 4:50:11.722000000 PM,1.005859375
11/27/2025 4:50:11.761000000 PM,1.0126953125
11/27/2025 4:50:11.803000000 PM,1.015625
11/27/2025 4:50:11.843000000 PM,1.0087890625
11/27/2025 4:50:11.885000000 PM,1.0078125
11/27/2025 4:50:11.928000000 PM,1.0107421875
11/27/2025 4:50:11.967000000 PM,1.0029296875
11/27/2025 4:50:12.008000000 PM,1.015625
11/27/2025 4:50:12.052000000 PM,1.009765625
11/27/2025 4:50:12.091000000 PM,1.00390625
11/27/2025 4:50:12.133000000 PM,1.0126953125
11/27/2025 4:50:12.173000000 PM,1.0068359375
11/27/2025 4:50:12.214000000 PM,1.0078125
11/27/2025 4:50:12.255000000 PM,1.01171875
11/27/2025 4:50:12.297000000 PM,1.005859375
11/27/2025 4:50:12.339000000 PM,1.0048828125
11/27/2025 4:50:12.381000000 PM,1.005859375
11/27/2025 4:50:12.419000000 PM,1.013671875
11/27/2025 4:50:12.461000000 PM,1.01171875
11/27/2025 4:50:12.501000000 PM,0.998046875
11/27/2025 4:50:12.542000000 PM,1.009765625
11/27/2025 4:50:12.594000000 PM,1.0107421875
11/27/2025 4:50:12.637000000 PM,1.0087890625
11/27/2025 4:50:12.677000000 PM,1.009765625
11/27/2025 4:50:12.719000000 PM,1.009765625
11/27/2025 4:50:12.758000000 PM,1.0048828125
11/27/2025 4:50:12.799000000 PM,1.009765625
11/27/2025 4:50:12.842000000 PM,1.0126953125
11/27/2025 4:50:12.882000000 PM,1.0126953125
11/27/2025 4:50:12.925000000 PM,1.0107421875
11/27/2025 4:50:12.970000000 PM,1.0166015625
11/27/2025 4:50:13.010000000 PM,1.0087890625
11/27/2025 4:50:13.057000000 PM,1.0068359375
11/27/2025 4:50:13.097000000 PM,1.0078125
11/27/2025 4:50:13.138000000 PM,1.013671875
11/27/2025 4:50:13.189000000 PM,1.0068359375
11/27/2025 4:50:13.240000000 PM,1.0107421875
11/27/2025 4:50:13.288000000 PM,1.0068359375
11/27/2025 4:50:13.329000000 PM,1.0087890625
11/27/2025 4:50:13.367000000 PM,1.0087890625
11/27/2025 4:50:13.410000000 PM,1.0048828125
11/27/2025 4:50:13.454000000 PM,1.0087890625
11/27/2025 4:50:13.496000000 PM,1.0146484375
11/27/2025 4:50:13.539000000 PM,1.005859375
11/27/2025 4:50:13.578000000 PM,0.9931640625
11/27/2025 4:50:13.622000000 PM,1.0654296875
11/27/2025 4:50:13.663000000 PM,1.0068359375
11/27/2025 4:50:13.702000000 PM,1.0068359375
11/27/2025 4:50:13.746000000 PM,1.0078125
11/27/2025 4:50:13.785000000 PM,1.009765625
11/27/2025 4:50:13.826000000 PM,1.0244140625
11/27/2025 4:50:13.869000000 PM,1.017578125
11/27/2025 4:50:13.908000000 PM,1.009765625
11/27/2025 4:50:13.951000000 PM,1.0068359375
11/27/2025 4:50:13.992000000 PM,1.0107421875
11/27/2025 4:50:14.031000000 PM,1.0107421875
11/27/2025 4:50:14.072000000 PM,1.005859375
11/27/2025 4:50:14.112000000 PM,1.0234375
11/27/2025 4:50:14.154000000 PM,1.0107421875
11/27/2025 4:50:14.197000000 PM,1.00390625
11/27/2025 4:50:14.235000000 PM,1.009765625
