date,gx_vibration_g.value
11/27/2025 4:49:56.829000000 PM,0.0078125
11/27/2025 4:49:56.871000000 PM,0.009765625
11/27/2025 4:49:56.912000000 PM,0.0126953125
11/27/2025 4:49:56.951000000 PM,0.0087890625
11/27/2025 4:49:56.995000000 PM,0.01171875
11/27/2025 4:49:57.036000000 PM,0.01171875
11/27/2025 4:49:57.076000000 PM,0.013671875
11/27/2025 4:49:57.117000000 PM,0.015625
11/27/2025 4:49:57.156000000 PM,0.0078125
11/27/2025 4:49:57.198000000 PM,0.0068359375
11/27/2025 4:49:57.240000000 PM,0.01953125
11/27/2025 4:49:57.278000000 PM,0.0126953125
11/27/2025 4:49:57.320000000 PM,0.0126953125
11/27/2025 4:49:57.362000000 PM,0.0107421875
11/27/2025 4:49:57.400000000 PM,0.013671875
11/27/2025 4:49:57.444000000 PM,0.0146484375
11/27/2025 4:49:57.483000000 PM,0.017578125
11/27/2025 4:49:57.525000000 PM,0.0068359375
11/27/2025 4:49:57.567000000 PM,0.01171875
11/27/2025 4:49:57.606000000 PM,0.005859375
11/27/2025 4:49:57.651000000 PM,0.0107421875
11/27/2025 4:49:57.690000000 PM,0.015625
11/27/2025 4:49:57.731000000 PM,0.01171875
11/27/2025 4:49:57.780000000 PM,0.0087890625
11/27/2025 4:49:57.834000000 PM,0.015625
11/27/2025 4:49:57.883000000 PM,0.0126953125
11/27/2025 4:49:57.924000000 PM,0.013671875
11/27/2025 4:49:57.962000000 PM,0.0126953125
11/27/2025 4:49:58.004000000 PM,0.0126953125
11/27/2025 4:49:58.043000000 PM,0.0087890625
11/27/2025 4:49:58.084000000 PM,0.01171875
11/27/2025 4:49:58.126000000 PM,0.0146484375
11/27/2025 4:49:58.164000000 PM,0.0107421875
11/27/2025 4:49:58.207000000 PM,0.0126953125
11/27/2025 4:49:58.245000000 PM,0.0126953125
11/27/2025 4:49:58.287000000 PM,0.013671875
11/27/2025 4:49:58.328000000 PM,0.0126953125
11/27/2025 4:49:58.367000000 PM,0.0107421875
11/27/2025 4:49:58.408000000 PM,0.013671875
11/27/2025 4:49:58.450000000 PM,0.01171875
11/27/2025 4:49:58.489000000 PM,0.009765625
11/27/2025 4:49:58.533000000 PM,0.01171875
11/27/2025 4:49:58.572000000 PM,0.013671875
11/27/2025 4:49:58.614000000 PM,0.0107421875
11/27/2025 4:49:58.657000000 PM,0.0185546875
11/27/2025 4:49:58.696000000 PM,0.005859375
11/27/2025 4:49:58.737000000 PM,0.01171875
11/27/2025 4:49:58.781000000 PM,0.013671875
11/27/2025 4:49:58.820000000 PM,0.0146484375
11/27/2025 4:49:58.861000000 PM,0.0234375
11/27/2025 4:49:58.901000000 PM,0.0126953125
11/27/2025 4:49:58.943000000 PM,0.0048828125
11/27/2025 4:49:58.986000000 PM,0.01171875
11/27/2025 4:49:59.026000000 PM,0.0166015625
11/27/2025 4:49:59.068000000 PM,0.0185546875
11/27/2025 4:49:59.110000000 PM,0.0126953125
11/27/2025 4:49:59.149000000 PM,0.0068359375
11/27/2025 4:49:59.191000000 PM,0.0078125
11/27/2025 4:49:59.229000000 PM,0.0205078125
11/27/2025 4:49:59.272000000 PM,0.0146484375
11/27/2025 4:49:59.313000000 PM,0.0107421875
11/27/2025 4:49:59.352000000 PM,0.017578125
11/27/2025 4:49:59.393000000 PM,-0.013671875
11/27/2025 4:49:59.432000000 PM,-0.0009765625
11/27/2025 4:49:59.475000000 PM,0.015625
11/27/2025 4:49:59.516000000 PM,0.0166015625
11/27/2025 4:49:59.557000000 PM,0.0146484375
11/27/2025 4:49:59.598000000 PM,0.0048828125
11/27/2025 4:49:59.640000000 PM,0.01953125
11/27/2025 4:49:59.681000000 PM,0.0146484375
11/27/2025 4:49:59.722000000 PM,0.0146484375
11/27/2025 4:49:59.762000000 PM,0.013671875
11/27/2025 4:49:59.809000000 PM,0.0087890625
11/27/2025 4:49:59.852000000 PM,0.0126953125
11/27/2025 4:49:59.894000000 PM,0.013671875
11/27/2025 4:49:59.935000000 PM,0.0078125
11/27/2025 4:49:59.977000000 PM,0.017578125
11/27/2025 4:50:00.018000000 PM,0.013671875
11/27/2025 4:50:00.060000000 PM,0.005859375
11/27/2025 4:50:00.098000000 PM,0.017578125
11/27/2025 4:50:00.143000000 PM,0.009765625
11/27/2025 4:50:00.185000000 PM,0.0087890625
11/27/2025 4:50:00.224000000 PM,0.01171875
11/27/2025 4:50:00.266000000 PM,0.015625
11/27/2025 4:50:00.308000000 PM,0.0146484375
11/27/2025 4:50:00.347000000 PM,0.015625
11/27/2025 4:50:00.395000000 PM,0.0166015625
11/27/2025 4:50:00.434000000 PM,0.01171875
11/27/2025 4:50:00.477000000 PM,0.01171875
11/27/2025 4:50:00.519000000 PM,0.017578125
11/27/2025 4:50:00.557000000 PM,0.013671875
11/27/2025 4:50:00.601000000 PM,0.01171875
11/27/2025 4:50:00.643000000 PM,0.0029296875
11/27/2025 4:50:00.684000000 PM,0.0107421875
11/27/2025 4:50:00.727000000 PM,0.0146484375
11/27/2025 4:50:00.767000000 PM,0.017578125
11/27/2025 4:50:00.812000000 PM,0.0166015625
11/27/2025 4:50:00.854000000 PM,0.0107421875
11/27/2025 4:50:00.893000000 PM,0.0107421875
11/27/2025 4:50:00.936000000 PM,0.0087890625
11/27/2025 4:50:00.978000000 PM,0.0439453125
11/27/2025 4:50:01.019000000 PM,0.025390625
11/27/2025 4:50:01.060000000 PM,0.0126953125
11/27/2025 4:50:01.099000000 PM,0.0185546875
11/27/2025 4:50:01.143000000 PM,0.017578125
11/27/2025 4:50:01.185000000 PM,0.0078125
11/27/2025 4:50:01.224000000 PM,0.0107421875
11/27/2025 4:50:01.268000000 PM,0.01171875
11/27/2025 4:50:01.311000000 PM,0.0126953125
11/27/2025 4:50:01.351000000 PM,0.0107421875
11/27/2025 4:50:01.394000000 PM,0.01171875
11/27/2025 4:50:01.432000000 PM,0.0166015625
11/27/2025 4:50:01.475000000 PM,0.015625
11/27/2025 4:50:01.516000000 PM,0.0029296875
11/27/2025 4:50:01.555000000 PM,0.009765625
11/27/2025 4:50:01.598000000 PM,0.0078125
11/27/2025 4:50:01.639000000 PM,0.009765625
11/27/2025 4:50:01.678000000 PM,0.005859375
11/27/2025 4:50:01.721000000 PM,0.005859375
11/27/2025 4:50:01.759000000 PM,0.009765625
11/27/2025 4:50:01.801000000 PM,0.0126953125
11/27/2025 4:50:01.843000000 PM,0.01171875
11/27/2025 4:50:01.882000000 PM,0.0166015625
11/27/2025 4:50:01.929000000 PM,0.0107421875
11/27/2025 4:50:01.970000000 PM,0.0126953125
11/27/2025 4:50:02.009000000 PM,0.01953125
11/27/2025 4:50:02.049000000 PM,0.0146484375
11/27/2025 4:50:02.088000000 PM,0.01171875
11/27/2025 4:50:02.129000000 PM,0.013671875
11/27/2025 4:50:02.173000000 PM,0.0068359375
11/27/2025 4:50:02.211000000 PM,0.0166015625
11/27/2025 4:50:02.255000000 PM,0.0107421875
11/27/2025 4:50:02.296000000 PM,0.009765625
11/27/2025 4:50:02.335000000 PM,0.013671875
11/27/2025 4:50:02.377000000 PM,0.01171875
11/27/2025 4:50:02.416000000 PM,0.0146484375
11/27/2025 4:50:02.457000000 PM,0.013671875
11/27/2025 4:50:02.500000000 PM,0.009765625
11/27/2025 4:50:02.539000000 PM,0.0107421875
11/27/2025 4:50:02.582000000 PM,0.009765625
11/27/2025 4:50:02.624000000 PM,0.015625
11/27/2025 4:50:02.663000000 PM,0.0107421875
11/27/2025 4:50:02.705000000 PM,0.015625
11/27/2025 4:50:02.747000000 PM,0.0126953125
11/27/2025 4:50:02.785000000 PM,0.0107421875
11/27/2025 4:50:02.830000000 PM,0.0107421875
11/27/2025 4:50:02.877000000 PM,0.0107421875
11/27/2025 4:50:02.933000000 PM,0.01171875
11/27/2025 4:50:02.981000000 PM,0.009765625
11/27/2025 4:50:03.019000000 PM,0.009765625
11/27/2025 4:50:03.062000000 PM,0.013671875
11/27/2025 4:50:03.104000000 PM,0.013671875
11/27/2025 4:50:03.142000000 PM,0.0068359375
11/27/2025 4:50:03.185000000 PM,0.0068359375
11/27/2025 4:50:03.226000000 PM,0.0146484375
11/27/2025 4:50:03.264000000 PM,0.017578125
11/27/2025 4:50:03.306000000 PM,0.0107421875
11/27/2025 4:50:03.344000000 PM,0.0126953125
11/27/2025 4:50:03.386000000 PM,0.015625
11/27/2025 4:50:03.424000000 PM,0.0107421875
11/27/2025 4:50:03.465000000 PM,0.015625
11/27/2025 4:50:03.508000000 PM,0.0107421875
11/27/2025 4:50:03.547000000 PM,0.0078125
11/27/2025 4:50:03.590000000 PM,0.009765625
11/27/2025 4:50:03.633000000 PM,0.015625
11/27/2025 4:50:03.673000000 PM,0.0126953125
11/27/2025 4:50:03.716000000 PM,0.013671875
11/27/2025 4:50:03.755000000 PM,0.0078125
11/27/2025 4:50:03.796000000 PM,0.0146484375
11/27/2025 4:50:03.839000000 PM,0.01171875
11/27/2025 4:50:03.878000000 PM,0.0078125
11/27/2025 4:50:03.919000000 PM,0.015625
11/27/2025 4:50:03.962000000 PM,0.015625
11/27/2025 4:50:04.000000000 PM,0.015625
11/27/2025 4:50:04.048000000 PM,0.0126953125
11/27/2025 4:50:04.087000000 PM,0.013671875
11/27/2025 4:50:04.129000000 PM,0.01171875
11/27/2025 4:50:04.171000000 PM,0.005859375
11/27/2025 4:50:04.210000000 PM,0.009765625
11/27/2025 4:50:04.252000000 PM,0.017578125
11/27/2025 4:50:04.297000000 PM,0.0087890625
11/27/2025 4:50:04.335000000 PM,0.0126953125
11/27/2025 4:50:04.377000000 PM,0.009765625
11/27/2025 4:50:04.420000000 PM,0.01171875
11/27/2025 4:50:04.463000000 PM,0.009765625
11/27/2025 4:50:04.506000000 PM,0.0146484375
11/27/2025 4:50:04.544000000 PM,0.015625
11/27/2025 4:50:04.585000000 PM,0.0087890625
11/27/2025 4:50:04.628000000 PM,0.01171875
11/27/2025 4:50:04.666000000 PM,0.01171875
11/27/2025 4:50:04.712000000 PM,0.0107421875
11/27/2025 4:50:04.753000000 PM,0.0107421875
11/27/2025 4:50:04.794000000 PM,0.015625
11/27/2025 4:50:04.837000000 PM,0.013671875
11/27/2025 4:50:04.876000000 PM,0.015625
11/27/2025 4:50:04.917000000 PM,0.013671875
11/27/2025 4:50:04.957000000 PM,0.013671875
11/27/2025 4:50:04.998000000 PM,0.0048828125
11/27/2025 4:50:05.039000000 PM,0.0146484375
11/27/2025 4:50:05.081000000 PM,0.0087890625
11/27/2025 4:50:05.122000000 PM,0.01171875
11/27/2025 4:50:05.161000000 PM,0.01953125
11/27/2025 4:50:05.205000000 PM,0.0048828125
11/27/2025 4:50:05.246000000 PM,0.013671875
11/27/2025 4:50:05.286000000 PM,0.0068359375
11/27/2025 4:50:05.328000000 PM,0.0126953125
11/27/2025 4:50:05.372000000 PM,0.013671875
11/27/2025 4:50:05.413000000 PM,0.013671875
11/27/2025 4:50:05.454000000 PM,0.01171875
11/27/2025 4:50:05.492000000 PM,0.005859375
11/27/2025 4:50:05.534000000 PM,0.00390625
11/27/2025 4:50:05.576000000 PM,0.0078125
11/27/2025 4:50:05.614000000 PM,0.01953125
11/27/2025 4:50:05.658000000 PM,0.01171875
11/27/2025 4:50:05.700000000 PM,0.0185546875
11/27/2025 4:50:05.742000000 PM,0.0126953125
11/27/2025 4:50:05.784000000 PM,0.0087890625
11/27/2025 4:50:05.822000000 PM,0.01171875
11/27/2025 4:50:05.864000000 PM,0.0068359375
11/27/2025 4:50:05.906000000 PM,0.015625
11/27/2025 4:50:05.944000000 PM,0.0107421875
11/27/2025 4:50:05.986000000 PM,0.0146484375
11/27/2025 4:50:06.028000000 PM,0.0068359375
11/27/2025 4:50:06.066000000 PM,0.01171875
11/27/2025 4:50:06.108000000 PM,0.0146484375
11/27/2025 4:50:06.148000000 PM,0.01171875
11/27/2025 4:50:06.194000000 PM,0.01171875
11/27/2025 4:50:06.235000000 PM,0.013671875
11/27/2025 4:50:06.273000000 PM,0.0166015625
11/27/2025 4:50:06.316000000 PM,0.005859375
11/27/2025 4:50:06.354000000 PM,0.009765625
11/27/2025 4:50:06.396000000 PM,0.013671875
11/27/2025 4:50:06.438000000 PM,0.0126953125
11/27/2025 4:50:06.476000000 PM,0.013671875
11/27/2025 4:50:06.517000000 PM,0.013671875
11/27/2025 4:50:06.559000000 PM,0.009765625
11/27/2025 4:50:06.599000000 PM,0.0078125
11/27/2025 4:50:06.641000000 PM,0.0146484375
11/27/2025 4:50:06.680000000 PM,0.013671875
11/27/2025 4:50:06.722000000 PM,0.0185546875
11/27/2025 4:50:06.765000000 PM,0.0068359375
11/27/2025 4:50:06.804000000 PM,0.013671875
11/27/2025 4:50:06.845000000 PM,0.0166015625
11/27/2025 4:50:06.888000000 PM,0.0146484375
11/27/2025 4:50:06.927000000 PM,0.015625
11/27/2025 4:50:06.969000000 PM,0.0126953125
11/27/2025 4:50:07.010000000 PM,0.0126953125
11/27/2025 4:50:07.053000000 PM,0.013671875
11/27/2025 4:50:07.095000000 PM,0.01171875
11/27/2025 4:50:07.134000000 PM,0.0087890625
11/27/2025 4:50:07.175000000 PM,0.015625
11/27/2025 4:50:07.219000000 PM,0.0185546875
11/27/2025 4:50:07.257000000 PM,0.0078125
11/27/2025 4:50:07.298000000 PM,0.009765625
11/27/2025 4:50:07.337000000 PM,0.0068359375
11/27/2025 4:50:07.379000000 PM,0.0126953125
11/27/2025 4:50:07.420000000 PM,0.0205078125
11/27/2025 4:50:07.460000000 PM,0.0146484375
11/27/2025 4:50:07.501000000 PM,0.00390625
11/27/2025 4:50:07.543000000 PM,0.013671875
11/27/2025 4:50:07.582000000 PM,0.0146484375
11/27/2025 4:50:07.623000000 PM,0.015625
11/27/2025 4:50:07.664000000 PM,0.0087890625
11/27/2025 4:50:07.705000000 PM,0.00390625
11/27/2025 4:50:07.746000000 PM,0.015625
11/27/2025 4:50:07.787000000 PM,0.0146484375
11/27/2025 4:50:07.829000000 PM,0.01171875
11/27/2025 4:50:07.871000000 PM,0.0126953125
11/27/2025 4:50:07.911000000 PM,0.0107421875
11/27/2025 4:50:07.953000000 PM,0.0126953125
11/27/2025 4:50:08.009000000 PM,0.015625
11/27/2025 4:50:08.065000000 PM,0.013671875
11/27/2025 4:50:08.117000000 PM,0.01171875
11/27/2025 4:50:08.165000000 PM,0.0107421875
11/27/2025 4:50:08.207000000 PM,0.015625
11/27/2025 4:50:08.250000000 PM,0.01171875
11/27/2025 4:50:08.288000000 PM,0.0107421875
11/27/2025 4:50:08.356000000 PM,0.013671875
11/27/2025 4:50:08.395000000 PM,0.0126953125
11/27/2025 4:50:08.437000000 PM,0.0166015625
11/27/2025 4:50:08.479000000 PM,0.0078125
11/27/2025 4:50:08.517000000 PM,0.0068359375
11/27/2025 4:50:08.562000000 PM,0.01171875
11/27/2025 4:50:08.604000000 PM,0.0146484375
11/27/2025 4:50:08.642000000 PM,0.015625
11/27/2025 4:50:08.687000000 PM,0.0126953125
11/27/2025 4:50:08.726000000 PM,0.01171875
11/27/2025 4:50:08.768000000 PM,0.013671875
11/27/2025 4:50:08.811000000 PM,0.0126953125
11/27/2025 4:50:08.850000000 PM,0.013671875
11/27/2025 4:50:08.892000000 PM,0.01953125
11/27/2025 4:50:08.935000000 PM,0.009765625
11/27/2025 4:50:08.974000000 PM,0.0107421875
11/27/2025 4:50:09.017000000 PM,0.0107421875
11/27/2025 4:50:09.056000000 PM,0.015625
11/27/2025 4:50:09.103000000 PM,0.0126953125
11/27/2025 4:50:09.146000000 PM,0.0078125
11/27/2025 4:50:09.185000000 PM,0.0166015625
11/27/2025 4:50:09.228000000 PM,0.0146484375
11/27/2025 4:50:09.270000000 PM,0.0146484375
11/27/2025 4:50:09.308000000 PM,0.0166015625
11/27/2025 4:50:09.352000000 PM,0.01171875
11/27/2025 4:50:09.391000000 PM,0.0048828125
11/27/2025 4:50:09.432000000 PM,0.0146484375
11/27/2025 4:50:09.476000000 PM,0.0107421875
11/27/2025 4:50:09.515000000 PM,0.015625
11/27/2025 4:50:09.556000000 PM,0.005859375
11/27/2025 4:50:09.598000000 PM,0.0107421875
11/27/2025 4:50:09.637000000 PM,0.0029296875
11/27/2025 4:50:09.678000000 PM,0.013671875
11/27/2025 4:50:09.717000000 PM,0.015625
11/27/2025 4:50:09.759000000 PM,0.0166015625
11/27/2025 4:50:09.802000000 PM,0.01171875
11/27/2025 4:50:09.840000000 PM,0.0107421875
11/27/2025 4:50:09.882000000 PM,0.0146484375
11/27/2025 4:50:09.924000000 PM,0.01171875
11/27/2025 4:50:09.962000000 PM,0.0126953125
11/27/2025 4:50:10.004000000 PM,0.009765625
11/27/2025 4:50:10.043000000 PM,0.0107421875
11/27/2025 4:50:10.086000000 PM,0.013671875
11/27/2025 4:50:10.128000000 PM,0.0146484375
11/27/2025 4:50:10.167000000 PM,0.015625
11/27/2025 4:50:10.209000000 PM,0.01171875
11/27/2025 4:50:10.253000000 PM,0.0087890625
11/27/2025 4:50:10.292000000 PM,0.015625
11/27/2025 4:50:10.334000000 PM,0.0107421875
11/27/2025 4:50:10.378000000 PM,0.0126953125
11/27/2025 4:50:10.418000000 PM,0.0146484375
11/27/2025 4:50:10.465000000 PM,0.015625
11/27/2025 4:50:10.504000000 PM,0.0146484375
11/27/2025 4:50:10.547000000 PM,0.0146484375
11/27/2025 4:50:10.591000000 PM,0.0078125
11/27/2025 4:50:10.630000000 PM,0.0048828125
11/27/2025 4:50:10.672000000 PM,0.0166015625
11/27/2025 4:50:10.716000000 PM,0.009765625
11/27/2025 4:50:10.754000000 PM,0.01171875
11/27/2025 4:50:10.795000000 PM,0.009765625
11/27/2025 4:50:10.834000000 PM,0.0126953125
11/27/2025 4:50:10.875000000 PM,0.0224609375
11/27/2025 4:50:10.917000000 PM,0.0087890625
11/27/2025 4:50:10.955000000 PM,0.0146484375
11/27/2025 4:50:10.996000000 PM,0.013671875
11/27/2025 4:50:11.039000000 PM,0.0126953125
11/27/2025 4:50:11.078000000 PM,0.0146484375
11/27/2025 4:50:11.119000000 PM,0.015625
11/27/2025 4:50:11.161000000 PM,0.0068359375
11/27/2025 4:50:11.202000000 PM,0.0146484375
11/27/2025 4:50:11.244000000 PM,0.0068359375
11/27/2025 4:50:11.284000000 PM,0.0126953125
11/27/2025 4:50:11.326000000 PM,0.0166015625
11/27/2025 4:50:11.370000000 PM,0.001953125
11/27/2025 4:50:11.409000000 PM,0.0087890625
11/27/2025 4:50:11.464000000 PM,0.013671875
11/27/2025 4:50:11.505000000 PM,0.0146484375
11/27/2025 4:50:11.547000000 PM,0.013671875
11/27/2025 4:50:11.593000000 PM,0.0078125
11/27/2025 4:50:11.631000000 PM,0.0068359375
11/27/2025 4:50:11.673000000 PM,0.01171875
11/27/2025 4:50:11.717000000 PM,0.015625
11/27/2025 4:50:11.755000000 PM,0.00390625
11/27/2025 4:50:11.797000000 PM,0.0185546875
11/27/2025 4:50:11.838000000 PM,0.01171875
11/27/2025 4:50:11.879000000 PM,0.0107421875
11/27/2025 4:50:11.921000000 PM,0.01171875
11/27/2025 4:50:11.961000000 PM,0.0048828125
11/27/2025 4:50:12.003000000 PM,0.0126953125
11/27/2025 4:50:12.043000000 PM,0.0078125
11/27/2025 4:50:12.086000000 PM,0.009765625
11/27/2025 4:50:12.127000000 PM,0.013671875
11/27/2025 4:50:12.168000000 PM,0.009765625
11/27/2025 4:50:12.209000000 PM,0.009765625
11/27/2025 4:50:12.247000000 PM,0.01953125
11/27/2025 4:50:12.292000000 PM,0.0068359375
11/27/2025 4:50:12.333000000 PM,0.01171875
11/27/2025 4:50:12.372000000 PM,0.013671875
11/27/2025 4:50:12.414000000 PM,0.013671875
11/27/2025 4:50:12.455000000 PM,0.0185546875
11/27/2025 4:50:12.496000000 PM,0.0078125
11/27/2025 4:50:12.537000000 PM,0.0048828125
11/27/2025 4:50:12.589000000 PM,0.0166015625
11/27/2025 4:50:12.629000000 PM,0.017578125
11/27/2025 4:50:12.671000000 PM,0.0126953125
11/27/2025 4:50:12.713000000 PM,0.01171875
11/27/2025 4:50:12.752000000 PM,0.0107421875
11/27/2025 4:50:12.793000000 PM,0.01171875
11/27/2025 4:50:12.837000000 PM,0.0205078125
11/27/2025 4:50:12.876000000 PM,0.0107421875
11/27/2025 4:50:12.920000000 PM,0.009765625
11/27/2025 4:50:12.962000000 PM,0.0078125
11/27/2025 4:50:13.005000000 PM,0.01171875
11/27/2025 4:50:13.052000000 PM,0.0126953125
11/27/2025 4:50:13.091000000 PM,0.0146484375
11/27/2025 4:50:13.133000000 PM,0.017578125
11/27/2025 4:50:13.182000000 PM,0.00390625
11/27/2025 4:50:13.233000000 PM,0.017578125
11/27/2025 4:50:13.283000000 PM,0.009765625
11/27/2025 4:50:13.321000000 PM,0.00390625
11/27/2025 4:50:13.362000000 PM,0.021484375
11/27/2025 4:50:13.405000000 PM,0.0126953125
11/27/2025 4:50:13.448000000 PM,0.009765625
11/27/2025 4:50:13.490000000 PM,0.015625
11/27/2025 4:50:13.534000000 PM,0.01171875
11/27/2025 4:50:13.573000000 PM,-0.0634765625
11/27/2025 4:50:13.616000000 PM,0.041015625
11/27/2025 4:50:13.655000000 PM,0.0205078125
11/27/2025 4:50:13.697000000 PM,0.013671875
11/27/2025 4:50:13.741000000 PM,0.00390625
11/27/2025 4:50:13.779000000 PM,0.0146484375
11/27/2025 4:50:13.821000000 PM,0.015625
11/27/2025 4:50:13.864000000 PM,0.015625
11/27/2025 4:50:13.903000000 PM,0.0146484375
11/27/2025 4:50:13.944000000 PM,0.0126953125
11/27/2025 4:50:13.984000000 PM,0.009765625
11/27/2025 4:50:14.025000000 PM,0.01171875
11/27/2025 4:50:14.067000000 PM,0.0107421875
11/27/2025 4:50:14.106000000 PM,0.0048828125
11/27/2025 4:50:14.148000000 PM,0.0078125
11/27/2025 4:50:14.192000000 PM,0.005859375
11/27/2025 4:50:14.230000000 PM,0.009765625
11/27/2025 4:50:14.272000000 PM,0.0107421875
